id,attack_subtype,attack_category,label,coercion_intensity,urgency_density,authority_score,isolation_markers,turn_rigidity,threat_count,personal_info_used,payment_urgency,request_coherence,victim_age,victim_tech_savvy
coerce_0182,A1_digital_arrest,A1,1,0.9733088831098655,2.6871363688649605,0.8594315775657406,4,0.8398414928780887,4,4,1,0.9458155720537283,45,low
coerce_0183,A1_digital_arrest,A1,1,0.9431000025206068,2.3860940424572314,0.8801558228556298,3,0.7549204835919655,2,1,1,0.9122817480085936,28,high
coerce_0184,A1_trai_scam,A1,1,0.774262261210323,2.448736321319816,0.8323884070108567,2,0.7790281046491674,3,3,1,0.8278037636911576,64,medium
coerce_0185,A2_bec,A2,1,0.814561570842369,2.2420834176759286,0.7980827127928544,1,0.6053178018486902,1,1,1,0.9417674486228024,36,medium
coerce_0186,A2_insurance,A2,1,0.7547091529116156,1.974627331723152,0.5630745712327528,1,0.6633670609081425,1,1,1,0.9238696817085017,71,low
coerce_0187,A3_romance,A3,1,0.7231106244505312,0.8,0.5489854049115904,2,0.67410609785226,0,1,1,0.6287773254999948,68,high
coerce_0188,A3_investment,A3,1,0.8391265370876329,1.402804567351071,0.4836744387961252,3,0.6567739438901766,0,0,1,0.7627953425052112,52,low
coerce_0189,A1_digital_arrest,A1,1,0.9495602655257214,2.953959943323154,0.8664921004859969,3,0.9391892736563819,4,4,1,0.9630468661781493,28,medium
coerce_0190,A1_digital_arrest,A1,1,0.8573920597017204,3.168782083166792,0.9296392226356254,2,0.8011208874810352,4,1,1,0.8395295586480196,62,medium
coerce_0191,A1_trai_scam,A1,1,0.9200593137516948,2.254394265358426,0.7270845101490169,1,0.8129770824953992,3,1,1,0.8327329764223893,69,low
coerce_0192,A2_bec,A2,1,0.7864535934921096,1.5213032498608263,0.6305445255487375,1,0.729477944461838,1,0,1,0.9280006147735145,48,low
coerce_0193,A2_insurance,A2,1,0.6876341265152915,1.9362521954209502,0.5968299199949495,2,0.7144236671062736,1,2,1,0.9219352741179615,60,medium
coerce_0194,A3_romance,A3,1,0.7145020198241767,1.8977339375645053,0.5213152080471524,3,0.6262711926051856,1,2,1,0.6254949124238267,25,high
coerce_0195,A3_investment,A3,1,0.7602377927498264,1.9401543752127126,0.49086320865777305,2,0.7719835637214928,2,1,1,0.8392659197112364,45,medium
coerce_0196,A1_digital_arrest,A1,1,0.9981480286624723,2.5826166845446825,0.831699262193007,3,0.8895421296986126,4,3,1,0.8356803332458151,48,medium
coerce_0197,A1_digital_arrest,A1,1,0.8286431798906879,1.9697133661181856,0.858758828755767,2,0.845001756868321,3,2,1,0.7369792621331074,33,high
coerce_0198,A1_trai_scam,A1,1,0.8418600501683696,2.828799625067632,0.6834289669664355,3,0.8482341072217826,1,2,1,0.8281656536758213,37,low
coerce_0199,A2_bec,A2,1,0.8164971769328633,2.033282859083561,0.6352410944885787,2,0.755122343156328,2,1,1,0.9664183986415769,42,low
coerce_0200,A2_insurance,A2,1,0.7191853455903946,1.593194417402306,0.6001967877867558,2,0.6858554103354542,1,2,1,0.8661398732046623,47,medium
coerce_0201,A3_romance,A3,1,0.7355988511495525,0.8455562796213539,0.35469640675351954,4,0.6250158636713928,0,1,1,0.6165144972808295,34,medium
coerce_0202,A3_investment,A3,1,0.8049359720534862,0.8678422958010936,0.4965493128287274,1,0.685293860256107,0,1,1,0.7774064189821098,28,high
coerce_0203,A1_digital_arrest,A1,1,0.850126665355507,2.2953020554626917,0.9168233032868918,2,0.8214049375240996,4,3,1,0.8842412805057388,23,high
coerce_0204,A1_digital_arrest,A1,1,0.8365993041578001,1.6750971941108275,0.831269957017367,3,0.7830214916087241,4,2,1,0.9099259918258347,46,high
coerce_0205,A1_trai_scam,A1,1,0.7432653166261571,2.3851844741476778,0.844428818280686,1,0.7923756628062778,3,2,1,0.7417585951769481,74,low
coerce_0206,A2_bec,A2,1,0.7520286123429066,2.0247668781602566,0.5650121844469318,2,0.7806547458690134,2,0,1,0.9919961302566398,69,low
coerce_0207,A2_insurance,A2,1,0.7447520921999914,2.009155097479807,0.631067294027848,1,0.6287704756974611,1,2,1,0.8775595864350847,33,low
coerce_0208,A3_romance,A3,1,0.6216470874882281,0.9826972441775397,0.3534622920638203,4,0.6,0,0,1,0.5635694757370237,58,high
coerce_0209,A3_investment,A3,1,0.8204560655495122,1.4562568625733552,0.4686368163303415,1,0.6855969724815646,0,2,1,0.6926583958916279,44,low
coerce_0210,A1_digital_arrest,A1,1,0.9182593418014271,2.4509578600623185,0.91296476472503,2,0.7865160679680703,4,4,1,0.8890032102366833,35,medium
coerce_0211,A1_digital_arrest,A1,1,0.8993530615948206,2.063920216020511,0.7490088560914268,3,0.8011769430233989,3,2,1,0.7392906314478498,68,low
coerce_0212,A1_trai_scam,A1,1,0.9094811002643821,2.154092237138136,0.8440161996821153,3,0.775225352028925,1,2,1,0.6827828345790563,61,low
coerce_0213,A2_bec,A2,1,0.750750253613778,1.663341646498971,0.5890846197383846,0,0.6636012118766449,1,1,1,0.9135211402932176,29,high
coerce_0214,A2_insurance,A2,1,0.7726269209489796,1.6962548938973823,0.6690880632742755,0,0.6572962492382045,0,1,1,0.9066344910259794,61,medium
coerce_0215,A3_romance,A3,1,0.6289118175327713,1.106293367503239,0.5086496876693809,3,0.6703231642079627,0,2,1,0.5891157653282671,50,high
coerce_0216,A3_investment,A3,1,0.7944109531545163,1.424287762504655,0.49659371031644445,1,0.6528771388602601,0,1,1,0.895712232420771,43,medium
coerce_0217,A1_digital_arrest,A1,1,0.966200626209499,2.571942973414328,0.94619220620154,4,0.8518622989331144,4,4,1,0.958775328825439,42,high
coerce_0218,A1_digital_arrest,A1,1,0.9566026144207089,1.7967106318633967,0.9772361838332818,2,0.8431137342298073,2,2,1,0.8084615059197332,38,medium
coerce_0219,A1_trai_scam,A1,1,0.8491481055331268,2.284920576402997,0.8867612128743974,3,0.7093911873878861,3,2,1,0.8004140954978964,31,medium
coerce_0220,A2_bec,A2,1,0.7264442382807555,1.9509146005130595,0.506871371917517,1,0.6603157665810803,0,0,1,0.9440415581336039,48,medium
coerce_0221,A2_insurance,A2,1,0.7410672415493055,1.3917584316563003,0.6094717843223038,1,0.7509153107501865,1,3,1,0.8307185009238419,35,medium
coerce_0222,A3_romance,A3,1,0.6216411454707276,1.3165422602554622,0.3,2,0.6551448636996506,1,0,1,0.5449932223137847,74,medium
coerce_0223,A3_investment,A3,1,0.8699143850461531,1.8574168920874243,0.44430303587360803,2,0.688958697134938,1,2,1,0.7640977933697078,49,high
coerce_0224,A1_digital_arrest,A1,1,0.9455339798649632,2.3205842874169855,0.9108098761494466,4,0.8409032234942446,3,2,1,0.9494265931425732,39,low
coerce_0225,A1_digital_arrest,A1,1,0.8636992451149512,2.415819865948581,0.7299464477774529,2,0.7589835948888839,2,2,1,0.9114210406140075,47,low
coerce_0226,A1_trai_scam,A1,1,0.8820106829664379,2.038505139141526,0.81983580486815,3,0.8149222640037097,2,3,1,0.721373587499878,24,medium
coerce_0227,A2_bec,A2,1,0.7734061253028621,1.4252820087965843,0.732816961254364,2,0.7013692734056769,2,0,1,0.8631142702431434,43,low
coerce_0228,A2_insurance,A2,1,0.6936023488247165,1.4519795978851966,0.6613135578672436,1,0.7094730446715211,1,1,1,0.8273280850815703,47,low
coerce_0229,A3_romance,A3,1,0.75124608465627,1.150813949991901,0.35352318491748136,3,0.6,1,1,1,0.5943415795135552,35,high
coerce_0230,A3_investment,A3,1,0.7863298355138847,1.3248958929581456,0.457725909510758,3,0.6264647035470463,0,0,1,0.6801156918440798,26,medium
coerce_0231,A1_digital_arrest,A1,1,1.0,3.1382064284927265,0.9078083193996352,2,0.8123787913799513,5,3,1,0.9036637657292849,23,medium
coerce_0232,A1_digital_arrest,A1,1,0.8954564535187018,2.490750245774745,0.8328499912235908,3,0.7793395703135667,4,3,1,0.7815832851224441,40,low
coerce_0233,A1_trai_scam,A1,1,0.8090123035614578,2.2334051288194336,0.7689093455146546,1,0.8390957465989868,3,3,1,0.7344098417111394,72,high
coerce_0234,A2_bec,A2,1,0.7612674071868969,1.6269010885867399,0.7251055216085697,0,0.7557142326529181,0,1,1,0.9190526723704318,58,low
coerce_0235,A2_insurance,A2,1,0.721718062582248,1.929757466664344,0.7003037034888243,0,0.7683977581604828,0,2,1,0.798464148403383,71,low
coerce_0236,A3_romance,A3,1,0.6411899841678284,0.9667182216755199,0.34959339917954646,3,0.6079245090840635,0,0,1,0.5391640790806796,43,high
coerce_0237,A3_investment,A3,1,0.7341123231291243,2.3428706910289177,0.46388924392284836,1,0.6828807056766821,2,1,1,0.835304587906382,26,medium
coerce_0238,A1_digital_arrest,A1,1,0.9648457935368056,2.39595923536613,0.9168533502179697,3,0.9084942105389344,4,2,1,0.9047719519243869,25,high
coerce_0239,A1_digital_arrest,A1,1,0.8508292010670485,2.7063283394799615,0.9470306953378524,2,0.8443667924596853,3,2,1,0.8650776153406452,44,low
coerce_0240,A1_trai_scam,A1,1,0.7670832217208877,2.197628645388029,0.8219073918646765,2,0.705913525783952,3,3,1,0.7836347284872488,23,high
coerce_0241,A2_bec,A2,1,0.7718264287287465,1.6670963540275598,0.6968234974122417,0,0.7376981841987884,1,1,1,0.9295175535815998,37,high
coerce_0242,A2_insurance,A2,1,0.6539542037052409,1.7431105381679375,0.6499549522301633,0,0.7384293723037785,1,2,1,0.7513083065070518,74,high
coerce_0243,A3_romance,A3,1,0.6996441572435742,1.2510530829575797,0.36302983398620436,2,0.6765741469695973,0,2,1,0.6241991146975763,40,medium
coerce_0244,A3_investment,A3,1,0.6746155306192798,1.7307708624111384,0.5977382932974075,2,0.6448143029052997,1,0,1,0.7930264853980723,38,low
coerce_0245,A1_digital_arrest,A1,1,0.9061945037886021,2.7320636246367584,0.9597817640914764,4,0.8522964028575263,3,2,1,0.9207308142513352,26,medium
coerce_0246,A1_digital_arrest,A1,1,0.9043981448165501,2.565875478153983,0.8293035278651416,3,0.763972312651493,4,2,1,0.8505492756763763,39,medium
coerce_0247,A1_trai_scam,A1,1,0.7751313414952732,1.8069109750703685,0.6369817193812226,1,0.7813078090101309,3,2,1,0.7807724944991042,73,low
coerce_0248,A2_bec,A2,1,0.7679228639608577,1.8693846068230093,0.6760529673798622,2,0.7390051226939203,0,2,1,0.9415674123299773,52,low
coerce_0249,A2_insurance,A2,1,0.7696688435127048,1.1809113826746607,0.7024494448937106,2,0.6566155751025504,0,1,1,0.9012049419920513,55,high
coerce_0250,A3_romance,A3,1,0.7078616421718096,1.137290323191774,0.45428191611200225,3,0.6594227948255957,0,2,1,0.5719096728237205,32,low
coerce_0251,A3_investment,A3,1,0.720281725963777,1.1806581761621484,0.3537283750846798,3,0.7091931515606212,2,1,1,0.8212664471735153,61,low
coerce_0252,A1_digital_arrest,A1,1,0.98624273357781,3.226631904977067,0.8634552015409069,3,0.7696842779678131,3,3,1,0.8468220135282641,56,medium
coerce_0253,A1_digital_arrest,A1,1,0.821939853890556,2.6628574673432786,0.9319610140341351,3,0.7686728055313934,3,2,1,0.7421988478725009,31,low
coerce_0254,A1_trai_scam,A1,1,0.8209203032859197,1.7346941762955836,0.8362415005049738,1,0.7369705616541907,1,2,1,0.8535652269464808,71,medium
coerce_0255,A2_bec,A2,1,0.7934986969250756,1.9857315055394558,0.6071270434890609,2,0.7212948040290812,2,2,1,0.9265081745750636,32,high
coerce_0256,A2_insurance,A2,1,0.7109783272677774,1.7529462123328354,0.6941487017225034,0,0.7476122281404046,1,3,1,0.8191975487221937,54,medium
coerce_0257,A3_romance,A3,1,0.6841356637373779,0.8,0.31250103506266635,3,0.6910762298528248,0,2,1,0.6564495550481009,60,medium
coerce_0258,A3_investment,A3,1,0.7203802334778784,1.3250654783091926,0.4186220527118687,1,0.7092971123905136,1,1,1,0.7298203940740333,33,medium
coerce_0259,A1_digital_arrest,A1,1,1.0,2.3949702645620734,1.0,4,0.8486682104193225,3,4,1,0.8661362907995361,53,medium
coerce_0260,A1_digital_arrest,A1,1,0.8362690798992247,2.5284480579191126,0.7517667559446525,2,0.7848129411660731,4,2,1,0.812391956596624,26,high
coerce_0261,A1_trai_scam,A1,1,0.8064391963987093,2.800288930477046,0.8045129253735657,2,0.7898148403598133,2,2,1,0.767301843318154,60,medium
coerce_0262,A2_bec,A2,1,0.7487735543543497,2.0724188530553955,0.6037842731279175,0,0.6965579344009776,1,1,1,0.9179754964072286,68,low
coerce_0263,A2_insurance,A2,1,0.7381934954111007,1.3796836727826098,0.688807509479769,0,0.709535534993497,0,1,1,0.8284770833269021,58,medium
coerce_0264,A3_romance,A3,1,0.6882082878092909,1.1079908136522187,0.40837520239105013,4,0.6,0,0,1,0.5053414419380947,56,medium
coerce_0265,A3_investment,A3,1,0.8587541413804366,1.646600557340192,0.5136500062831835,1,0.657582021247877,0,1,1,0.7373968592298322,32,medium
coerce_0266,A1_digital_arrest,A1,1,0.9355062192262564,2.8595143481879317,0.8386226345175488,4,0.795590262496313,4,2,1,0.9272661630983531,63,low
coerce_0267,A1_digital_arrest,A1,1,0.9482585246364333,2.5263602911242184,0.8813608749892605,1,0.8121534970255025,3,2,1,0.8234589085935176,74,high
coerce_0268,A1_trai_scam,A1,1,0.8274024510073246,2.0002366866638694,0.8347207858760086,2,0.723808338095587,1,1,1,0.7952902712324583,74,low
coerce_0269,A2_bec,A2,1,0.8594392057176937,1.9877026714788462,0.5988366406441669,1,0.7910873136103089,0,1,1,0.9494901942187477,60,high
coerce_0270,A2_insurance,A2,1,0.7579648891914821,1.5915750774687905,0.5971759907182409,1,0.7190641186929592,0,3,1,0.8105006823066199,48,high
coerce_0271,A3_romance,A3,1,0.696510060711893,0.8,0.3,2,0.6726061351523908,0,2,1,0.610270526348063,39,medium
coerce_0272,A3_investment,A3,1,0.8454123303439955,1.3519595372538373,0.5527587371401517,1,0.6845499261394458,0,1,1,0.726872214183771,32,medium
coerce_0273,A1_digital_arrest,A1,1,0.9003151061446758,2.8883778527675137,0.9738111778230283,2,0.8764014996716134,3,4,1,0.861828034134467,56,medium
coerce_0274,A1_digital_arrest,A1,1,0.8502832445752441,2.698132769964531,0.8898338347415503,1,0.7550817180357149,4,3,1,0.788764761117473,24,medium
coerce_0275,A1_trai_scam,A1,1,0.9928719211569932,2.3099353439714654,0.8466486508526195,1,0.7602856092441777,1,2,1,0.769864031848489,44,high
coerce_0276,A2_bec,A2,1,0.7276497711792492,2.316707982598695,0.7218290014420617,0,0.70763910539215,1,2,1,0.9982275341119666,31,medium
coerce_0277,A2_insurance,A2,1,0.7765346969012367,1.5411987106464953,0.6226277687414362,0,0.6437234333759255,1,1,1,0.8369219049466798,65,low
coerce_0278,A3_romance,A3,1,0.6713177028173443,0.8141609889873627,0.3972420107972294,3,0.6,0,1,1,0.6203631946867734,39,medium
coerce_0279,A3_investment,A3,1,0.722316254180012,1.5475344151499204,0.5817925780288378,1,0.711082918359636,0,1,1,0.7266011843337854,71,low
coerce_0280,A1_digital_arrest,A1,1,0.9733909891454828,2.858531191942866,0.9503523204881761,3,0.8827505580138977,5,2,1,0.9392344358065844,62,high
coerce_0281,A1_digital_arrest,A1,1,0.8597736684887594,1.9575567859387761,0.9734794284811642,1,0.8102663492284905,2,1,1,0.8143090251390644,29,low
coerce_0282,A1_trai_scam,A1,1,0.8360161584433553,2.046381574204262,0.9120705488250374,2,0.7480738656898067,3,3,1,0.8195227466026942,36,high
coerce_0283,A2_bec,A2,1,0.8455619022284474,1.8595735862044551,0.7391507151150727,0,0.7096316296273967,0,2,1,0.9553767090026817,67,high
coerce_0284,A2_insurance,A2,1,0.7886269903791381,1.7665437045834493,0.6535373602320147,0,0.7027068503225083,0,2,1,0.8596590789906599,48,high
coerce_0285,A3_romance,A3,1,0.6738113610729382,1.3266867057376077,0.4854769653795439,3,0.6539200765639753,1,2,1,0.5810980354134261,48,high
coerce_0286,A3_investment,A3,1,0.740059712755351,1.394542579457012,0.5199147128317326,2,0.6927637933609431,0,0,1,0.7452517344703664,52,low
coerce_0287,A1_digital_arrest,A1,1,1.0,2.918271294832609,0.8424414763217162,4,0.8222294495100773,4,3,1,0.9468284677928395,22,low
coerce_0288,A1_digital_arrest,A1,1,0.9063681237828243,2.4809473976685195,0.9085193926352747,2,0.7569771085542795,2,1,1,0.8800479642349949,69,low
coerce_0289,A1_trai_scam,A1,1,0.8095273135451336,2.4032454526274183,0.7404911258323493,1,0.7591384542085446,3,1,1,0.8650579174326016,35,medium
coerce_0290,A2_bec,A2,1,0.8302496687839437,2.174163426342735,0.9250119398590978,1,0.6904649367649156,2,1,1,0.9074590188808653,38,high
coerce_0291,A2_insurance,A2,1,0.7350173467972317,1.2350188854131785,0.6768033894029931,1,0.7020679328571445,0,3,1,0.8753864225819126,53,low
coerce_0292,A3_romance,A3,1,0.6813295531588058,1.8363430207901001,0.41875448931856785,3,0.6099049701693513,0,2,1,0.6008667314575653,61,medium
coerce_0293,A3_investment,A3,1,0.7565787151050272,2.103277833720154,0.5439186299261529,1,0.7090439344578534,2,0,1,0.7000427554334494,50,low
coerce_0294,A1_digital_arrest,A1,1,0.9586503569826113,2.2431065298656625,0.8855754381720373,2,0.8413940333691549,4,2,1,0.873023240903943,40,high
coerce_0295,A1_digital_arrest,A1,1,0.9045400011805024,2.6814374747651706,0.9364684963960697,3,0.7882260910589101,2,3,1,0.8718827836767153,40,low
coerce_0296,A1_trai_scam,A1,1,0.8282899783370556,2.437118043089852,0.8783668272924778,3,0.8511328362687929,2,2,1,0.8006949104666256,51,high
coerce_0297,A2_bec,A2,1,0.7950963215733746,1.6052211241169592,0.5811550397415143,2,0.7237071778411601,2,1,1,0.9542996740373813,53,high
coerce_0298,A2_insurance,A2,1,0.695017082707783,1.6702895081130693,0.6620737221445196,2,0.787434550656705,0,3,1,0.8742540883532065,56,low
coerce_0299,A3_romance,A3,1,0.6356546279731812,1.674848834032,0.32612161760533576,2,0.6082422371412544,0,2,1,0.5954903793311306,26,low
coerce_0300,A3_investment,A3,1,0.764751339064345,1.8688127152950313,0.4355205112934562,2,0.7177037448359918,1,1,1,0.7189740689675669,37,low
coerce_0301,A1_digital_arrest,A1,1,0.9127688321780718,2.7835886689452183,0.9932537671907056,4,0.8085367210052137,3,4,1,0.9337572329947449,34,medium
coerce_0302,A1_digital_arrest,A1,1,0.951689308396945,2.145264828338069,0.8765596394765548,2,0.8433834556585539,3,2,1,0.7311354754135009,69,high
coerce_0303,A1_trai_scam,A1,1,0.8569102564676639,2.141506034164064,0.8382088583805417,1,0.8115746622267882,1,1,1,0.7892862528722768,65,medium
coerce_0304,A2_bec,A2,1,0.7772259375572592,1.9249104444416867,0.6127642197959617,0,0.7563357318906921,1,0,1,0.7968110066843801,35,low
coerce_0305,A2_insurance,A2,1,0.8443094579278041,1.4360386620914867,0.49126854214968035,0,0.7494098955324109,0,2,1,0.9052470244478863,38,low
coerce_0306,A3_romance,A3,1,0.7229279568106084,1.3089027743143549,0.45579906495368006,4,0.6888402534383675,0,1,1,0.6223330757639451,25,high
coerce_0307,A3_investment,A3,1,0.8401350403268073,1.3720185050822702,0.5931955556150502,1,0.7171096959820482,2,2,1,0.7124999131875744,25,low
coerce_0308,A1_digital_arrest,A1,1,0.9346940475770023,2.652933354988367,0.8287983400189118,4,0.8326120210510746,3,4,1,0.8753389077247045,44,high
coerce_0309,A1_digital_arrest,A1,1,0.9006687906357932,2.8873087165552405,0.8709136330183974,2,0.8330562923957303,4,1,1,0.9184392315951782,27,high
coerce_0310,A1_trai_scam,A1,1,0.8748060354044392,2.3098998800950135,0.7769371633498146,3,0.8693754498479073,2,2,1,0.8209732446426624,49,medium
coerce_0311,A2_bec,A2,1,0.8570126640472141,1.8035149253158096,0.509328903763411,0,0.7406681127459386,2,2,1,1.0,52,low
coerce_0312,A2_insurance,A2,1,0.7999837009935995,1.3293666585456847,0.5257994021359956,1,0.6986558624017543,0,1,1,0.8542330640366381,24,low
coerce_0313,A3_romance,A3,1,0.7417262773684529,1.5148495817589955,0.46751495132426846,4,0.7091784857540877,0,2,1,0.5,51,low
coerce_0314,A3_investment,A3,1,0.8205867854998251,1.2090598814654778,0.4858907239608536,2,0.7400811700737253,0,1,1,0.782577031032198,51,low
coerce_0315,A1_digital_arrest,A1,1,0.9481375373723936,2.859266884758251,0.8051852335574146,4,0.7625423208499773,4,3,1,0.9161995128136072,68,low
coerce_0316,A1_digital_arrest,A1,1,0.9785667908041185,2.970999545499684,0.7701581125364898,2,0.8192133718352552,3,3,1,0.9240049601856958,47,medium
coerce_0317,A1_trai_scam,A1,1,0.8306106022225355,1.9350401106534627,0.8631126306706592,1,0.7359735494306257,1,1,1,0.7942611025499039,66,low
coerce_0318,A2_bec,A2,1,0.7822651348520162,1.0682251084282153,0.7403555718129974,0,0.7217052409775099,2,0,1,0.9363148002091115,62,high
coerce_0319,A2_insurance,A2,1,0.6733567560823647,1.444895732513692,0.7047230330493905,2,0.6754366089862253,0,2,1,0.8834277671628368,43,medium
coerce_0320,A3_romance,A3,1,0.6977502396178497,0.8,0.4564775797359053,2,0.6623519710739266,0,1,1,0.5420080357116517,47,low
coerce_0321,A3_investment,A3,1,0.770835122178637,1.3067375248840656,0.5470962622572121,1,0.6621572248616467,1,2,1,0.764058658282174,37,high
coerce_0322,A1_digital_arrest,A1,1,0.9067030058083857,2.3057511102857684,0.9232586542293458,4,0.7551121788774594,4,3,1,0.8549482985372524,57,medium
coerce_0323,A1_digital_arrest,A1,1,0.8148610694053345,2.0675947600797837,0.938797571448456,2,0.8542705262985586,4,2,1,0.8183957088595545,60,medium
coerce_0324,A1_trai_scam,A1,1,0.7336450101527344,1.6416418946483333,0.7775413279319431,1,0.7625707964733305,2,3,1,0.8566894636282006,29,low
coerce_0325,A2_bec,A2,1,0.7711575763425844,1.7949489828799723,0.8457644177074274,1,0.6591120289923429,0,1,1,0.899084223381937,67,medium
coerce_0326,A2_insurance,A2,1,0.7378690476299863,1.3125965197896314,0.571351845787338,0,0.7398215731265072,0,3,1,0.8535056579366608,70,medium
coerce_0327,A3_romance,A3,1,0.651419061349352,1.4219077525238768,0.4655474477647798,3,0.7541450519500165,0,0,1,0.5770959099165935,62,high
coerce_0328,A3_investment,A3,1,0.820955208445607,1.3394738539869864,0.4677469858455961,2,0.6468966303706136,2,0,1,0.7544796383684217,50,high
coerce_0329,A1_digital_arrest,A1,1,0.9197700691910229,2.247284661390798,0.7466722025985432,3,0.7996234773317547,3,4,1,0.8922694620690046,23,low
coerce_0330,A1_digital_arrest,A1,1,0.8648622520089398,2.267774234505385,0.8147593711321605,2,0.8264779035772207,3,3,1,0.826948685970958,55,medium
coerce_0331,A1_trai_scam,A1,1,0.8663873234975975,2.375250722005687,0.7273905995119521,1,0.7814592302245693,2,2,1,0.8105856892085299,49,high
coerce_0332,A2_bec,A2,1,0.7859965686559562,2.3449580988420315,0.6295009242051159,0,0.7185670101333618,2,0,1,0.9442838915997626,22,low
coerce_0333,A2_insurance,A2,1,0.792397937173185,2.0133208708824233,0.6498199804396674,1,0.7326126428868653,0,1,1,0.8882977726363116,71,low
coerce_0334,A3_romance,A3,1,0.7545329968044066,1.8631922632179718,0.3902332889622887,4,0.6280770826702071,1,1,1,0.6276538393512622,58,low
coerce_0335,A3_investment,A3,1,0.8304334177977419,1.6453360317745265,0.5974180149960909,1,0.7167769470658795,0,2,1,0.7679398041953127,57,medium
coerce_0336,A1_digital_arrest,A1,1,0.9346436463457107,2.619561756532298,1.0,3,0.8821952226344951,4,3,1,0.8706742174540019,22,medium
coerce_0337,A1_digital_arrest,A1,1,0.9717997008883857,2.666572022283827,0.7130821472215633,3,0.7913902217369538,4,3,1,0.8393101569075022,37,high
coerce_0338,A1_trai_scam,A1,1,0.9446524442711272,2.404717752943838,0.794398971294976,2,0.8232940771916695,2,1,1,0.8574128212257994,30,low
coerce_0339,A2_bec,A2,1,0.8122340962743675,1.8436544416006786,0.6860025570628657,1,0.7618256048083706,2,2,1,0.8689037436584894,41,medium
coerce_0340,A2_insurance,A2,1,0.7815619164033574,1.74407234575353,0.6826182695694432,2,0.731499308175421,1,3,1,0.8256443219592411,61,low
coerce_0341,A3_romance,A3,1,0.8010319849387916,0.8,0.4399830483436639,2,0.6,0,2,1,0.5783186257422905,49,medium
coerce_0342,A3_investment,A3,1,0.7994518795216882,1.3859885813423412,0.3320634925951005,1,0.7374002471195574,0,1,1,0.7679478220325735,65,medium
coerce_0343,A1_digital_arrest,A1,1,1.0,3.3047150756020294,0.99068549623005,4,0.812338495910808,3,3,1,0.9219758072145714,40,medium
coerce_0344,A1_digital_arrest,A1,1,0.9234680329810387,3.1818975477938167,0.9011948932640633,2,0.8073165892051483,3,2,1,0.8690635695040487,55,low
coerce_0345,A1_trai_scam,A1,1,0.8018112406382806,2.5798913671508097,0.9097873874293215,2,0.740355747376506,3,3,1,0.795652001219699,74,medium
coerce_0346,A2_bec,A2,1,0.8230109319717532,2.0983051404372954,0.706617456149055,1,0.732376513590397,2,0,1,0.9083368704231376,57,low
coerce_0347,A2_insurance,A2,1,0.7734912461602483,1.81389922760353,0.5213451351030767,2,0.667091919076836,1,3,1,0.8643445559146302,43,medium
coerce_0348,A3_romance,A3,1,0.751914496449191,1.0368651586941828,0.512905358870137,4,0.6581882674408213,0,1,1,0.5551253514572668,35,medium
coerce_0349,A3_investment,A3,1,0.7701750789800946,1.7481518398863667,0.3935298197909207,3,0.6132786160044362,0,1,1,0.7198510843716498,37,medium
coerce_0350,A1_digital_arrest,A1,1,0.8571594799029917,2.5963062056944053,0.899394616269508,2,0.8191507933506145,4,4,1,0.86577219879101,61,medium
coerce_0351,A1_digital_arrest,A1,1,0.9768678775948901,2.563438045709175,0.8058380216790738,3,0.7937946747527763,4,3,1,0.923310140981284,61,high
coerce_0352,A1_trai_scam,A1,1,0.8478783094960446,2.227047048300272,0.7211007911586722,2,0.7802129144180681,2,1,1,0.8603712514155601,74,medium
coerce_0353,A2_bec,A2,1,0.7893023428069594,1.9992876906166908,0.6531849240858391,0,0.743545606069496,0,1,1,0.9015300711130689,51,high
coerce_0354,A2_insurance,A2,1,0.8223529348015551,1.5530735562570106,0.7812283275118649,1,0.7116482080452597,0,3,1,0.797130662766836,73,low
coerce_0355,A3_romance,A3,1,0.7081257039836824,1.5859770393861699,0.3338552715685541,2,0.6491717454357506,0,2,1,0.6134081390477658,44,medium
coerce_0356,A3_investment,A3,1,0.7710029956058347,1.6349445979669603,0.41933528909805906,3,0.6661046866560588,1,0,1,0.7288719508600627,61,low
coerce_0357,A1_digital_arrest,A1,1,0.9300225529205786,2.7185870521204825,0.8984078663274732,2,0.8237702615027074,3,3,1,0.9717989062400888,51,low
coerce_0358,A1_digital_arrest,A1,1,0.9242599115738854,2.428114853369606,0.8792389876030804,1,0.820346381720724,4,3,1,0.872699781572348,26,medium
coerce_0359,A1_trai_scam,A1,1,0.8389201915000949,2.49869044183535,0.7447907567078443,1,0.7205784336191091,3,1,1,0.7121761639626843,74,low
coerce_0360,A2_bec,A2,1,0.8643421131322752,1.227071128276116,0.5976402563268881,0,0.7174672056115615,0,1,1,1.0,64,medium
coerce_0361,A2_insurance,A2,1,0.77476364730343,1.6436890943031655,0.6814583821587862,2,0.6655207057874649,0,1,1,0.7943977872820399,23,low
coerce_0362,A3_romance,A3,1,0.7593071251059416,1.263259380626426,0.38590295528304197,2,0.6,1,0,1,0.5943323001080096,30,low
coerce_0363,A3_investment,A3,1,0.8153266256448914,1.4775693235305816,0.40878345146790734,3,0.674343893166985,1,1,1,0.7557466955790506,49,low
coerce_0364,A1_digital_arrest,A1,1,1.0,2.474189634089756,0.914056036493188,2,0.7806155401225121,4,4,1,0.8707310749013478,58,high
