transaction_id,amount,merchant_category,payment_method,hour,day_of_week,is_weekend,bank,transaction_date,is_agent_transaction,mandate_freshness_hours,scope_match_score,agent_drift_score,prior_txn_count_24h,avg_txn_amount_30d,new_recipient,device_fingerprint_match,geo_anomaly,label,attack_category,fraud_type
TXN00000378,4392.52,restaurant,credit_card,9,0,0,BOI,2025-09-03 09:32:00,0,36.3,0.953,0.038,7,64.15,0,1,0,0,benign,none
TXN00001335,6954.13,fuel,UPI,13,0,0,BOI,2025-10-26 13:13:00,1,36.5,0.992,0.117,7,143.97,0,1,0,0,benign,none
TXN00001223,1000.85,restaurant,UPI,10,4,0,Axis,2025-07-05 10:44:00,0,40.0,0.864,0.11,3,168.3,0,1,0,0,benign,none
TXN00004042,231.26,clothing,debit_card,15,6,1,ICICI,2025-09-07 15:30:00,0,67.7,0.908,0.094,2,39.01,0,1,0,0,benign,none
TXN00003787,264.2,fuel,debit_card,12,2,0,SBI,2025-07-17 12:45:00,0,45.1,0.921,0.107,6,37.77,1,1,0,0,benign,none
TXN00001350,155.22,grocery,UPI,15,5,1,Airtel Payments Bank,2025-02-08 15:17:00,1,11.1,0.922,0.015,2,3907.13,0,1,0,0,benign,none
TXN00001811,10.0,clothing,UPI,14,0,0,SBI,2025-06-28 14:48:00,0,62.5,0.877,0.007,1,56.95,0,1,0,0,benign,none
TXN00001351,673.23,grocery,debit_card,23,1,0,HDFC,2025-04-24 23:01:00,0,11.7,0.906,0.041,2,366.35,0,1,0,0,benign,none
TXN00004475,615.65,restaurant,debit_card,8,6,1,Union Bank,2025-10-18 08:18:00,0,69.2,0.975,0.024,7,1975.8,1,1,0,0,benign,none
TXN00001894,151.48,restaurant,UPI,22,2,0,Paytm Payments Bank,2025-02-17 22:36:00,0,68.2,0.951,0.042,6,117.27,0,1,0,0,benign,none
TXN00003260,296.9,restaurant,UPI,14,0,0,ICICI,2025-12-24 14:25:00,0,42.1,0.902,0.109,0,151.88,0,1,0,0,benign,none
TXN00002742,54.78,grocery,UPI,13,5,1,HDFC,2025-01-24 13:53:00,0,8.1,0.87,0.065,2,158.07,0,0,0,0,benign,none
TXN00004250,151.13,education,debit_card,6,2,0,HDFC,2025-09-14 06:40:00,0,15.3,0.862,0.053,2,1189.89,0,1,0,0,benign,none
TXN00004407,380.16,entertainment,debit_card,19,2,0,BOI,2025-02-18 19:34:00,1,21.6,0.975,0.067,3,429.36,0,1,0,0,benign,none
TXN00001189,189.85,entertainment,UPI,8,2,0,Axis,2025-06-02 08:05:00,0,47.1,0.928,0.11,4,22.89,0,1,0,0,benign,none
TXN00003739,104.24,grocery,UPI,9,6,1,PNB,2025-07-18 09:12:00,0,64.4,0.866,0.098,3,189.65,0,1,0,0,benign,none
TXN00000898,579.39,restaurant,debit_card,21,3,0,BOI,2025-12-20 21:34:00,0,30.3,0.889,0.03,1,12.29,0,1,0,0,benign,none
TXN00003768,1299.3,grocery,net_banking,3,2,0,HDFC,2025-08-12 03:29:00,0,58.8,0.92,0.059,5,132.63,0,1,0,0,benign,none
TXN00002332,391.25,online_retail,credit_card,15,5,1,Kotak,2025-01-19 15:19:00,0,37.6,0.852,0.046,5,315.64,0,1,0,0,benign,none
TXN00002262,313.8,pharmacy,credit_card,5,2,0,ICICI,2025-02-11 05:06:00,0,55.9,0.911,0.039,1,1378.58,0,1,0,0,benign,none
TXN00004836,10.0,restaurant,credit_card,7,2,0,Airtel Payments Bank,2025-07-02 07:34:00,0,53.8,0.964,0.112,6,17.9,0,1,0,0,benign,none
TXN00002595,55.65,online_retail,debit_card,14,5,1,Paytm Payments Bank,2025-11-22 14:26:00,1,18.7,0.955,0.07,1,191.84,0,1,0,0,benign,none
TXN00001030,2075.05,entertainment,debit_card,17,4,0,Axis,2025-06-30 17:15:00,0,60.6,0.976,0.081,4,79.64,0,1,0,0,benign,none
TXN00003685,396.23,utilities,debit_card,2,1,0,HDFC,2025-03-02 02:31:00,0,19.1,0.885,0.101,3,237.7,0,1,0,0,benign,none
TXN00003733,124.63,grocery,UPI,14,1,0,Airtel Payments Bank,2025-08-29 14:42:00,0,54.0,0.969,0.071,5,1153.55,0,1,0,0,benign,none
TXN00004180,2139.04,travel,UPI,11,3,0,PNB,2025-09-27 11:26:00,1,63.6,0.903,0.016,3,1412.76,0,1,0,0,benign,none
TXN00001755,758.87,fuel,UPI,2,3,0,SBI,2025-10-29 02:17:00,1,36.4,0.897,0.004,2,130.31,0,1,0,0,benign,none
TXN00002957,300.32,grocery,net_banking,22,0,0,Axis,2025-01-21 22:34:00,0,60.0,0.89,0.093,2,71.14,0,1,1,0,benign,none
TXN00000231,84.5,restaurant,UPI,16,5,1,PNB,2025-12-28 16:08:00,0,36.4,0.934,0.014,6,180.97,1,0,1,0,benign,none
TXN00004575,469.97,electronics,debit_card,13,4,0,SBI,2025-08-04 13:34:00,0,37.4,0.997,0.03,7,5388.53,0,1,0,0,benign,none
TXN00003803,420.74,restaurant,debit_card,12,2,0,Paytm Payments Bank,2025-10-29 12:42:00,0,62.1,0.991,0.116,3,121.11,0,1,0,0,benign,none
TXN00002317,507.23,fuel,credit_card,9,2,0,Union Bank,2025-10-03 09:46:00,0,28.1,0.98,0.034,6,313.65,0,1,0,0,benign,none
TXN00001515,357.28,utilities,UPI,7,2,0,Axis,2025-06-17 07:35:00,0,55.7,0.855,0.093,4,580.04,0,1,0,0,benign,none
TXN00000216,644.59,pharmacy,UPI,16,0,0,HDFC,2025-08-23 16:17:00,0,11.0,0.955,0.012,2,417.06,0,1,0,0,benign,none
TXN00002263,172.27,restaurant,credit_card,7,1,0,Axis,2025-10-04 07:46:00,1,32.6,0.857,0.011,7,144.93,0,1,0,0,benign,none
TXN00004348,509.2,grocery,debit_card,9,2,0,Airtel Payments Bank,2025-03-09 09:32:00,0,14.5,0.922,0.114,1,57.31,0,1,0,0,benign,none
TXN00000893,262.29,fuel,UPI,7,5,1,Paytm Payments Bank,2025-08-31 07:12:00,0,24.4,0.925,0.028,0,149.21,0,0,0,0,benign,none
TXN00001850,77.11,entertainment,credit_card,11,5,1,PNB,2025-12-03 11:01:00,0,50.5,0.992,0.075,5,72.22,0,1,0,0,benign,none
TXN00004353,17.53,utilities,UPI,11,0,0,Kotak,2025-01-01 11:58:00,0,37.9,0.863,0.055,2,37.95,0,1,0,0,benign,none
TXN00000324,6484.46,utilities,UPI,10,4,0,BOI,2025-07-28 10:28:00,1,1.7,0.85,0.029,7,151.31,0,1,0,0,benign,none
TXN00001215,20.48,grocery,UPI,12,5,1,Kotak,2025-12-17 12:48:00,0,10.7,0.935,0.072,2,78.81,0,1,0,0,benign,none
TXN00001129,10.0,restaurant,wallet,19,3,0,ICICI,2025-11-21 19:37:00,0,71.6,0.945,0.072,2,147.81,0,1,0,0,benign,none
TXN00003774,1742.11,grocery,debit_card,7,0,0,ICICI,2025-03-30 07:16:00,0,65.2,0.887,0.027,7,40.07,0,1,0,0,benign,none
TXN00003410,10.0,utilities,UPI,4,6,1,Union Bank,2025-05-19 04:49:00,0,1.8,0.995,0.052,4,12.42,0,1,0,0,benign,none
TXN00000208,50.37,fuel,UPI,11,3,0,Airtel Payments Bank,2025-07-07 11:08:00,0,38.3,0.902,0.103,5,163.99,0,1,0,0,benign,none
TXN00000798,1550.77,grocery,credit_card,10,2,0,Kotak,2025-04-09 10:32:00,1,29.2,0.915,0.078,0,1172.87,0,1,0,0,benign,none
TXN00000734,403.69,grocery,UPI,19,1,0,HDFC,2025-03-07 19:33:00,0,11.5,0.971,0.069,0,1798.31,1,1,0,0,benign,none
TXN00003328,72.75,grocery,UPI,19,2,0,Axis,2025-06-05 19:45:00,0,63.7,0.904,0.059,3,162.41,0,1,0,0,benign,none
TXN00001174,210.03,online_retail,debit_card,19,4,0,ICICI,2025-08-05 19:38:00,0,71.4,0.862,0.067,6,24.77,0,1,0,0,benign,none
TXN00003021,3649.06,electronics,UPI,10,3,0,PNB,2025-06-02 10:20:00,0,21.6,0.957,0.063,7,911.14,0,1,0,0,benign,none
TXN00001831,271.33,travel,UPI,7,3,0,HDFC,2025-06-08 07:04:00,0,31.0,0.944,0.09,0,254.41,0,1,0,0,benign,none
TXN00000198,242.45,fuel,debit_card,10,2,0,HDFC,2025-12-02 10:31:00,0,17.8,0.863,0.047,2,39.05,0,1,0,0,benign,none
TXN00001097,595.98,grocery,UPI,9,0,0,SBI,2025-03-21 09:36:00,1,42.2,0.865,0.109,6,210.14,0,1,0,0,benign,none
TXN00000548,873.34,entertainment,credit_card,19,4,0,Airtel Payments Bank,2025-09-12 19:13:00,0,1.9,0.982,0.01,2,89.43,1,1,0,0,benign,none
TXN00003706,177.43,entertainment,debit_card,21,0,0,Paytm Payments Bank,2025-06-08 21:38:00,0,18.1,0.975,0.009,0,137.03,0,1,0,0,benign,none
TXN00003532,2572.41,restaurant,credit_card,7,5,1,PNB,2025-08-09 07:29:00,0,69.3,0.953,0.057,3,44.07,0,1,0,0,benign,none
TXN00002314,597.66,online_retail,debit_card,12,1,0,HDFC,2025-07-12 12:01:00,1,37.0,0.885,0.046,0,206.13,0,1,0,0,benign,none
TXN00000616,884.37,electronics,credit_card,16,6,1,Axis,2025-05-18 16:40:00,0,25.5,0.979,0.027,2,2.47,0,1,0,0,benign,none
TXN00001118,461.12,grocery,UPI,14,4,0,PNB,2025-01-10 14:38:00,0,33.4,0.902,0.11,4,156.53,1,1,0,0,benign,none
TXN00000937,208.89,restaurant,UPI,19,4,0,ICICI,2025-08-09 19:51:00,0,45.5,0.902,0.091,4,126.5,1,1,1,0,benign,none
TXN00002572,3470.81,clothing,credit_card,9,3,0,Paytm Payments Bank,2025-12-15 09:18:00,0,62.2,0.956,0.025,6,247.77,0,1,0,0,benign,none
TXN00000622,397.04,pharmacy,credit_card,20,4,0,HDFC,2025-01-29 20:09:00,0,47.0,0.886,0.111,5,30.9,0,0,0,0,benign,none
TXN00003128,66.22,entertainment,debit_card,5,2,0,HDFC,2025-05-08 05:21:00,1,2.4,0.905,0.067,1,336.36,0,1,0,0,benign,none
TXN00004204,2984.56,grocery,UPI,14,0,0,Paytm Payments Bank,2025-05-04 14:33:00,1,10.4,0.919,0.054,7,9.99,0,1,0,0,benign,none
TXN00004149,10.81,online_retail,debit_card,5,1,0,PNB,2025-09-10 05:59:00,0,45.8,0.914,0.023,2,243.41,0,1,0,0,benign,none
TXN00004978,1859.71,electronics,net_banking,9,3,0,PNB,2025-09-07 09:28:00,0,59.8,0.916,0.088,3,17.53,0,1,0,0,benign,none
TXN00002201,177.98,grocery,credit_card,11,4,0,HDFC,2025-07-28 11:22:00,0,36.8,0.985,0.111,7,480.27,0,1,0,0,benign,none
TXN00001160,28.88,education,UPI,10,5,1,SBI,2025-04-04 10:59:00,0,52.6,0.994,0.032,7,5072.39,0,1,0,0,benign,none
TXN00004054,685.24,utilities,UPI,23,6,1,PNB,2025-04-05 23:55:00,0,58.2,0.981,0.109,0,314.36,0,1,0,0,benign,none
TXN00000478,247.5,fuel,UPI,13,3,0,Kotak,2025-03-20 13:22:00,1,58.3,0.996,0.11,7,30.19,0,1,0,0,benign,none
TXN00001352,23.92,grocery,debit_card,14,1,0,Airtel Payments Bank,2025-04-05 14:25:00,0,66.9,0.961,0.115,4,59.54,0,1,0,0,benign,none
TXN00003107,310.21,online_retail,credit_card,21,0,0,Airtel Payments Bank,2025-03-02 21:55:00,0,56.8,0.85,0.083,4,83.18,0,1,0,0,benign,none
TXN00004771,10.0,clothing,UPI,1,4,0,HDFC,2025-08-22 01:33:00,0,1.0,0.976,0.112,4,8.66,1,1,0,0,benign,none
TXN00002647,97.07,grocery,credit_card,22,1,0,PNB,2025-12-31 22:01:00,1,2.3,0.934,0.08,3,297.73,0,1,0,0,benign,none
TXN00003019,10.0,utilities,debit_card,10,4,0,PNB,2025-02-19 10:02:00,0,25.3,0.966,0.089,1,5421.38,0,1,0,0,benign,none
TXN00004295,551.12,pharmacy,UPI,12,0,0,HDFC,2025-01-21 12:16:00,0,58.6,0.987,0.063,2,49.05,0,1,0,0,benign,none
TXN00003065,246.52,education,net_banking,11,3,0,Axis,2025-12-24 11:56:00,0,60.3,0.872,0.029,2,92.85,0,1,1,0,benign,none
TXN00001033,585.98,healthcare,debit_card,12,6,1,ICICI,2025-10-12 12:20:00,0,35.0,0.879,0.12,1,433.08,0,1,0,0,benign,none
TXN00003749,2537.22,clothing,debit_card,14,5,1,ICICI,2025-05-19 14:22:00,0,66.5,0.898,0.102,6,14.07,0,1,0,0,benign,none
TXN00004191,1074.37,entertainment,UPI,9,2,0,HDFC,2025-10-25 09:50:00,0,62.9,0.93,0.089,7,107.49,0,1,0,0,benign,none
TXN00002598,10.0,education,UPI,12,6,1,ICICI,2025-08-19 12:30:00,1,56.5,0.881,0.081,0,17.74,0,1,0,0,benign,none
TXN00003375,81.87,healthcare,debit_card,8,1,0,Kotak,2025-08-22 08:57:00,0,39.5,0.934,0.05,6,229.91,0,0,0,0,benign,none
TXN00004678,45.1,restaurant,credit_card,12,0,0,Kotak,2025-10-05 12:01:00,0,13.6,0.967,0.092,4,207.63,0,0,0,0,benign,none
TXN00003524,46.67,grocery,UPI,11,4,0,Paytm Payments Bank,2025-11-25 11:13:00,1,18.1,0.921,0.064,5,44.39,0,1,0,0,benign,none
TXN00001425,47.44,clothing,wallet,3,4,0,Paytm Payments Bank,2025-01-01 03:59:00,0,45.0,0.973,0.036,0,92.21,0,1,0,0,benign,none
TXN00001871,89.01,restaurant,debit_card,20,1,0,BOI,2025-06-30 20:53:00,0,28.0,0.959,0.048,0,256.36,0,1,0,0,benign,none
TXN00000480,365.6,electronics,debit_card,6,3,0,HDFC,2025-10-03 06:10:00,0,13.8,0.853,0.106,4,190.15,0,1,0,0,benign,none
TXN00000527,310.03,utilities,debit_card,12,5,1,Union Bank,2025-09-13 12:30:00,0,67.8,0.92,0.012,7,416.27,1,1,0,0,benign,none
TXN00000722,10.0,clothing,credit_card,14,2,0,BOI,2025-11-04 14:03:00,0,15.6,0.96,0.083,4,496.07,0,1,0,0,benign,none
TXN00004292,51.51,healthcare,UPI,21,4,0,SBI,2025-01-23 21:46:00,0,69.5,0.904,0.021,7,23.69,0,1,0,0,benign,none
TXN00000220,163.54,fuel,credit_card,4,6,1,Paytm Payments Bank,2025-01-13 04:24:00,0,12.1,0.891,0.052,3,386.37,0,1,0,0,benign,none
TXN00003773,653.9,fuel,credit_card,11,6,1,Axis,2025-01-09 11:04:00,0,32.3,0.97,0.002,6,514.12,0,1,0,0,benign,none
TXN00004686,24.3,online_retail,UPI,5,4,0,Paytm Payments Bank,2025-06-03 05:57:00,0,58.3,0.995,0.093,4,206.86,0,1,0,0,benign,none
TXN00003333,119.65,restaurant,UPI,9,2,0,BOI,2025-03-17 09:25:00,0,1.7,0.864,0.117,2,41.74,0,1,0,0,benign,none
TXN00002939,63.35,online_retail,UPI,16,2,0,Airtel Payments Bank,2025-08-13 16:03:00,0,61.7,0.915,0.104,2,1815.02,0,1,0,0,benign,none
TXN00003870,252.54,clothing,debit_card,8,1,0,PNB,2025-10-06 08:02:00,0,22.9,0.962,0.034,1,641.81,0,1,0,0,benign,none
TXN00002391,871.96,fuel,credit_card,5,2,0,ICICI,2025-06-26 05:48:00,0,69.2,0.986,0.016,7,435.42,0,1,0,0,benign,none
TXN00004972,1451.45,electronics,wallet,16,2,0,PNB,2025-07-31 16:33:00,0,9.8,0.959,0.066,5,23.06,0,0,0,0,benign,none
TXN00001983,155.44,grocery,UPI,10,0,0,Axis,2025-12-19 10:53:00,0,50.1,0.93,0.089,3,882.41,1,1,0,0,benign,none
TXN00001554,20.56,restaurant,UPI,7,3,0,HDFC,2025-04-20 07:29:00,0,47.6,0.887,0.058,4,127.3,0,1,0,0,benign,none
TXN00003286,21.2,utilities,UPI,17,1,0,Paytm Payments Bank,2025-01-14 17:09:00,0,28.6,0.885,0.05,5,34.19,0,1,0,0,benign,none
TXN00004245,233.1,utilities,credit_card,17,5,1,Airtel Payments Bank,2025-04-17 17:23:00,0,11.3,0.907,0.088,6,362.4,0,1,0,0,benign,none
TXN00004013,5437.6,restaurant,UPI,2,4,0,SBI,2025-10-21 02:33:00,0,64.3,0.994,0.069,0,447.6,0,1,0,0,benign,none
TXN00001677,471.61,fuel,UPI,14,6,1,ICICI,2025-10-12 14:05:00,0,19.6,0.894,0.11,5,360.87,0,1,0,0,benign,none
TXN00000901,294.3,education,UPI,7,3,0,BOI,2025-01-09 07:32:00,0,34.9,0.89,0.031,0,167.06,0,1,0,0,benign,none
TXN00002296,25097.7,education,UPI,20,2,0,Paytm Payments Bank,2025-02-26 20:14:00,0,44.6,0.978,0.095,3,199.29,0,1,0,0,benign,none
TXN00002999,134.1,restaurant,UPI,11,5,1,ICICI,2025-05-01 11:53:00,0,60.9,0.938,0.046,5,527.96,0,1,0,0,benign,none
TXN00000296,416.88,fuel,UPI,21,4,0,PNB,2025-08-06 21:50:00,0,21.1,0.918,0.009,3,36.38,0,1,0,0,benign,none
TXN00000057,3607.95,electronics,debit_card,13,4,0,PNB,2025-10-28 13:13:00,0,6.2,0.964,0.028,5,234.34,0,1,0,0,benign,none
TXN00004829,10.0,restaurant,credit_card,0,6,1,Airtel Payments Bank,2025-09-16 00:19:00,0,45.2,0.869,0.033,3,18.08,0,1,0,0,benign,none
TXN00002676,4098.61,education,UPI,20,4,0,BOI,2025-10-21 20:11:00,0,22.3,0.864,0.023,2,63.96,0,1,0,0,benign,none
TXN00004280,3087.78,grocery,debit_card,16,4,0,ICICI,2025-07-06 16:00:00,0,69.0,0.909,0.104,0,14.03,1,1,0,0,benign,none
TXN00000295,336.21,pharmacy,net_banking,3,5,1,SBI,2025-01-01 03:30:00,0,2.8,0.893,0.046,2,1238.49,0,1,0,0,benign,none
TXN00002580,41.1,grocery,credit_card,14,1,0,Paytm Payments Bank,2025-12-19 14:22:00,0,26.0,0.936,0.002,2,381.91,1,0,0,0,benign,none
TXN00003297,219.28,grocery,credit_card,11,1,0,Paytm Payments Bank,2025-11-15 11:09:00,0,40.9,0.853,0.079,6,216.57,0,1,0,0,benign,none
TXN00003734,278.05,grocery,UPI,8,4,0,HDFC,2025-07-14 08:24:00,0,57.5,0.993,0.03,1,1895.55,0,1,0,0,benign,none
TXN00000648,328.95,electronics,net_banking,18,4,0,ICICI,2025-12-27 18:46:00,0,32.5,0.872,0.074,0,339.13,0,1,0,0,benign,none
TXN00001370,16.01,pharmacy,debit_card,16,0,0,Kotak,2025-05-02 16:00:00,1,17.1,0.962,0.104,5,100.73,0,1,0,0,benign,none
TXN00004056,1162.67,grocery,credit_card,13,1,0,Union Bank,2025-10-31 13:23:00,0,43.5,0.968,0.042,7,485.52,0,1,0,0,benign,none
TXN00003017,1640.8,grocery,UPI,18,4,0,HDFC,2025-01-11 18:25:00,0,29.2,0.964,0.093,3,16.02,0,1,0,0,benign,none
TXN00000681,753.82,restaurant,UPI,18,4,0,Airtel Payments Bank,2025-11-23 18:57:00,0,66.9,0.989,0.046,2,97.97,0,1,0,0,benign,none
TXN00000434,1301.06,grocery,debit_card,20,0,0,Union Bank,2025-06-30 20:14:00,0,19.9,0.853,0.001,0,4.52,0,1,0,0,benign,none
TXN00003962,620.54,pharmacy,UPI,9,6,1,HDFC,2025-02-09 09:48:00,0,23.4,0.991,0.011,1,293.48,0,1,0,0,benign,none
TXN00001489,337.56,grocery,UPI,17,1,0,PNB,2025-11-06 17:58:00,0,35.2,0.911,0.081,3,113.96,0,0,0,0,benign,none
TXN00000812,385.75,clothing,debit_card,9,6,1,BOI,2025-07-03 09:40:00,0,9.3,0.97,0.072,1,1221.83,0,1,0,0,benign,none
TXN00001882,107.53,online_retail,wallet,14,0,0,SBI,2025-11-29 14:53:00,1,8.2,0.953,0.101,2,17.9,0,1,0,0,benign,none
TXN00002826,6740.38,restaurant,UPI,12,0,0,HDFC,2025-09-25 12:28:00,0,21.1,0.925,0.037,7,6.62,0,1,0,0,benign,none
TXN00004270,24.82,utilities,UPI,20,5,1,BOI,2025-12-01 20:19:00,0,8.8,0.933,0.116,5,143.94,0,1,0,0,benign,none
TXN00001940,24.67,entertainment,UPI,1,6,1,Axis,2025-09-12 01:55:00,0,71.7,0.899,0.118,3,317.31,1,1,0,0,benign,none
TXN00003263,4453.47,electronics,credit_card,8,4,0,BOI,2025-07-11 08:40:00,0,24.7,0.868,0.011,3,256.01,0,0,0,0,benign,none
TXN00001612,226.64,healthcare,debit_card,19,4,0,SBI,2025-08-07 19:12:00,0,26.9,0.949,0.108,5,13.71,0,1,0,0,benign,none
TXN00001181,1139.6,grocery,debit_card,14,3,0,SBI,2025-05-09 14:06:00,0,54.5,0.981,0.031,4,554.12,0,1,0,0,benign,none
TXN00001375,471.61,pharmacy,UPI,12,1,0,SBI,2025-08-10 12:16:00,0,58.1,0.99,0.071,1,203.95,0,1,0,0,benign,none
TXN00003542,185.44,grocery,net_banking,21,2,0,BOI,2025-11-23 21:08:00,0,41.3,0.854,0.073,5,19.25,0,1,0,0,benign,none
TXN00000626,116.64,clothing,credit_card,21,5,1,Airtel Payments Bank,2025-01-20 21:13:00,1,52.6,0.94,0.097,6,4.31,0,1,0,0,benign,none
TXN00001669,69.57,grocery,debit_card,11,6,1,ICICI,2025-06-02 11:53:00,0,25.4,0.974,0.112,4,88.76,0,1,0,0,benign,none
TXN00002112,1261.72,education,debit_card,11,5,1,Paytm Payments Bank,2025-10-13 11:44:00,0,52.3,0.944,0.082,6,6339.96,1,1,0,0,benign,none
TXN00002835,201.63,healthcare,credit_card,11,5,1,HDFC,2025-09-10 11:46:00,0,61.1,0.867,0.013,0,114.28,0,1,0,0,benign,none
TXN00000084,28.43,fuel,net_banking,2,3,0,BOI,2025-03-20 02:49:00,0,9.5,0.898,0.1,7,55.55,0,1,1,0,benign,none
TXN00002283,402.83,clothing,UPI,14,3,0,Union Bank,2025-11-24 14:20:00,0,40.7,0.976,0.055,7,1909.56,0,1,0,0,benign,none
TXN00004176,511.77,travel,UPI,21,2,0,BOI,2025-04-07 21:26:00,1,71.4,0.939,0.063,2,253.75,1,1,0,0,benign,none
TXN00003405,25.9,travel,debit_card,19,4,0,ICICI,2025-04-14 19:48:00,0,1.5,0.982,0.052,2,152.33,0,1,0,0,benign,none
TXN00000418,216.06,clothing,UPI,0,5,1,SBI,2025-08-24 00:59:00,1,46.8,0.973,0.035,0,236.77,0,1,0,0,benign,none
TXN00004377,192.82,pharmacy,UPI,22,2,0,Union Bank,2025-08-09 22:12:00,0,0.5,0.872,0.088,3,23.92,0,1,0,0,benign,none
TXN00002709,199.53,grocery,net_banking,22,0,0,BOI,2025-06-07 22:50:00,0,38.7,0.877,0.108,3,80.37,0,1,0,0,benign,none
TXN00002357,438.42,travel,debit_card,12,4,0,Airtel Payments Bank,2025-03-22 12:53:00,0,30.5,0.997,0.06,3,36.09,0,1,0,0,benign,none
TXN00001366,32.18,restaurant,UPI,16,2,0,Airtel Payments Bank,2025-02-19 16:59:00,0,47.3,0.88,0.031,3,411.5,0,1,0,0,benign,none
TXN00000293,10.0,pharmacy,credit_card,18,2,0,PNB,2025-09-03 18:09:00,0,0.0,0.899,0.118,7,111.56,0,1,0,0,benign,none
TXN00001506,10.0,restaurant,UPI,15,4,0,Paytm Payments Bank,2025-01-16 15:35:00,0,41.6,0.961,0.02,2,9.18,0,1,0,0,benign,none
TXN00001634,407.29,grocery,debit_card,6,6,1,Union Bank,2025-10-19 06:57:00,0,11.2,0.992,0.094,3,13.56,0,1,0,0,benign,none
TXN00001563,31.05,healthcare,UPI,9,2,0,Union Bank,2025-02-27 09:55:00,0,65.0,0.956,0.012,7,946.68,0,1,0,0,benign,none
TXN00001979,589.69,fuel,UPI,11,2,0,SBI,2025-12-05 11:43:00,0,60.7,0.963,0.03,4,80.65,0,1,0,0,benign,none
TXN00001883,293.71,education,UPI,20,1,0,BOI,2025-03-04 20:37:00,0,4.5,0.957,0.106,0,83.87,0,1,0,0,benign,none
TXN00000438,75.36,utilities,credit_card,8,3,0,Paytm Payments Bank,2025-01-26 08:33:00,0,68.4,0.962,0.085,1,66.76,0,1,0,0,benign,none
TXN00003955,10.0,pharmacy,UPI,19,6,1,HDFC,2025-04-18 19:03:00,0,42.4,0.973,0.058,3,298.18,0,1,0,0,benign,none
TXN00002280,2260.74,fuel,UPI,9,4,0,Axis,2025-12-25 09:24:00,0,54.8,0.992,0.105,6,189.13,0,1,0,0,benign,none
TXN00004415,51.4,clothing,credit_card,20,1,0,Union Bank,2025-03-01 20:57:00,0,54.3,0.941,0.069,6,94.03,0,1,0,0,benign,none
TXN00004194,2439.51,healthcare,UPI,21,2,0,SBI,2025-09-28 21:38:00,0,36.1,0.973,0.072,0,1564.02,1,1,0,0,benign,none
TXN00004535,473.15,grocery,credit_card,12,5,1,Union Bank,2025-04-26 12:32:00,0,57.5,0.894,0.084,6,245.99,0,1,0,0,benign,none
TXN00000373,1113.51,grocery,credit_card,20,0,0,Kotak,2025-03-03 20:48:00,0,8.3,0.893,0.092,1,1627.43,0,1,0,0,benign,none
TXN00002585,1465.32,online_retail,UPI,8,3,0,HDFC,2025-04-17 08:38:00,0,28.1,0.931,0.077,6,1734.29,0,1,0,0,benign,none
TXN00001332,1185.33,grocery,wallet,10,0,0,Airtel Payments Bank,2025-07-10 10:50:00,1,26.8,0.945,0.058,4,6.6,0,1,0,0,benign,none
TXN00004035,327.34,grocery,net_banking,12,5,1,Axis,2025-01-15 12:24:00,1,44.4,0.992,0.064,0,69.75,0,1,0,0,benign,none
TXN00003479,252.93,grocery,UPI,14,6,1,BOI,2025-11-23 14:41:00,0,16.8,0.962,0.085,6,308.5,0,1,0,0,benign,none
TXN00001784,843.85,utilities,UPI,19,5,1,SBI,2025-03-31 19:52:00,0,31.5,0.876,0.017,1,45.94,1,1,0,0,benign,none
TXN00003653,892.8,fuel,credit_card,16,3,0,Paytm Payments Bank,2025-03-02 16:16:00,0,15.8,0.982,0.029,5,82.37,0,1,0,0,benign,none
TXN00003379,148.33,fuel,UPI,1,6,1,Paytm Payments Bank,2025-09-12 01:39:00,0,18.1,0.871,0.046,5,31.85,0,1,0,0,benign,none
TXN00004048,177.93,pharmacy,UPI,10,4,0,Kotak,2025-09-18 10:31:00,0,26.5,0.861,0.0,3,243.71,1,1,0,0,benign,none
TXN00002860,17.4,restaurant,UPI,20,0,0,ICICI,2025-04-16 20:12:00,0,30.5,0.974,0.104,6,180.78,0,1,0,0,benign,none
TXN00003063,332.59,grocery,UPI,12,3,0,HDFC,2025-03-22 12:07:00,0,15.5,0.866,0.107,0,683.75,0,1,0,0,benign,none
TXN00004342,211.45,grocery,debit_card,8,3,0,Paytm Payments Bank,2025-06-13 08:53:00,1,70.4,0.939,0.105,6,320.46,1,1,0,0,benign,none
TXN00003209,91.19,fuel,wallet,8,0,0,Airtel Payments Bank,2025-08-05 08:47:00,0,19.0,0.999,0.059,1,10.09,0,1,0,0,benign,none
TXN00002653,55.24,entertainment,UPI,17,1,0,Axis,2025-12-24 17:37:00,0,71.8,0.88,0.115,7,642.51,0,1,0,0,benign,none
TXN00001541,1109.72,restaurant,UPI,7,1,0,Kotak,2025-08-25 07:50:00,0,37.9,0.975,0.011,2,14.29,0,1,0,0,benign,none
TXN00002963,65.02,travel,debit_card,7,1,0,BOI,2025-02-01 07:48:00,0,36.4,0.928,0.078,1,34.41,1,1,0,0,benign,none
TXN00000322,2014.74,restaurant,debit_card,18,5,1,PNB,2025-01-29 18:49:00,0,52.0,0.861,0.086,4,36.84,0,1,0,0,benign,none
TXN00002031,100.66,clothing,UPI,23,6,1,Airtel Payments Bank,2025-11-01 23:26:00,0,63.3,0.976,0.039,3,28.72,0,1,0,0,benign,none
