transaction_id,amount,merchant_category,payment_method,hour,day_of_week,is_weekend,bank,transaction_date,is_agent_transaction,mandate_freshness_hours,scope_match_score,agent_drift_score,prior_txn_count_24h,avg_txn_amount_30d,new_recipient,device_fingerprint_match,geo_anomaly,label,attack_category,fraud_type
A1_00000128,99999.42297364824,online_retail,UPI,16,1,0,BOI,2025-06-07 23:11:00,0,0.3,0.298,0.838,5,2253.99,1,1,0,1,A1,A1
TXN00003209,91.19,fuel,wallet,8,0,0,Airtel Payments Bank,2025-08-05 08:47:00,0,19.0,0.999,0.059,1,10.09,0,1,0,0,benign,none
TXN00002653,55.24,entertainment,UPI,17,1,0,Axis,2025-12-24 17:37:00,0,71.8,0.88,0.115,7,642.51,0,1,0,0,benign,none
A1_00000304,499.5542417788739,crypto,UPI,20,1,0,ICICI,2025-03-05 04:02:00,1,0.5,0.197,0.811,6,805.82,1,1,0,1,A1,A1
A2_00000158,99999.95200706589,crypto,UPI,21,1,0,SBI,2025-07-02 18:28:00,0,0.2,0.174,0.876,6,167.04,1,1,1,1,A2,A2
TXN00001541,1109.72,restaurant,UPI,7,1,0,Kotak,2025-08-25 07:50:00,0,37.9,0.975,0.011,2,14.29,0,1,0,0,benign,none
TXN00002963,65.02,travel,debit_card,7,1,0,BOI,2025-02-01 07:48:00,0,36.4,0.928,0.078,1,34.41,1,1,0,0,benign,none
TXN00000322,2014.74,restaurant,debit_card,18,5,1,PNB,2025-01-29 18:49:00,0,52.0,0.861,0.086,4,36.84,0,1,0,0,benign,none
TXN00002031,100.66,clothing,UPI,23,6,1,Airtel Payments Bank,2025-11-01 23:26:00,0,63.3,0.976,0.039,3,28.72,0,1,0,0,benign,none
TXN00000993,2608.82,clothing,credit_card,12,4,0,Union Bank,2025-12-25 12:52:00,1,44.0,0.956,0.019,0,821.3,0,1,0,0,benign,none
B3_00000278,20690.93,unknown,net_banking,16,1,0,Union Bank,2025-07-27 16:36:00,1,21.2,0.193,0.861,18,91.6,1,1,0,1,B3,B3
D1_00000106,983.32,clothing,debit_card,12,3,0,BOI,2025-06-06 12:58:00,0,37.8,0.604,0.317,0,142.89,0,1,0,1,D1,D1
C2_00000098,15449.13348660162,fuel,UPI,14,2,0,Union Bank,2025-09-29 14:11:00,0,11.6,0.896,0.083,1,8.23,0,0,0,1,C2,C2
C1_00000261,147.40139382475718,utilities,UPI,1,0,0,HDFC,2025-12-01 01:31:00,0,37.5,0.88,0.033,1,135.98,1,1,0,1,C1,C1
D2_00000234,17.3,electronics,debit_card,20,4,0,PNB,2025-04-17 20:29:00,0,56.4,0.725,0.336,3,497.69,1,1,0,1,D2,D2
E1_00000308,1318.26,fuel,UPI,12,5,1,ICICI,2025-04-15 12:15:00,1,191.0,0.165,0.717,3,411.71,0,1,0,1,E1,E1
TXN00002184,10.67,travel,net_banking,12,2,0,HDFC,2025-05-02 12:43:00,0,9.2,0.923,0.032,2,170.65,1,1,0,0,benign,none
TXN00000110,534.84,grocery,credit_card,20,2,0,Union Bank,2025-07-31 20:05:00,0,68.4,0.972,0.115,2,4864.38,0,1,0,0,benign,none
TXN00004215,2932.76,clothing,UPI,12,6,1,BOI,2025-12-13 12:30:00,1,43.9,0.878,0.075,6,38.77,1,1,0,0,benign,none
A2_00000302,9999.407400079806,unknown,net_banking,15,6,1,Axis,2025-11-21 18:13:00,0,1.0,0.127,0.775,4,22.98,1,0,1,1,A2,A2
TXN00001079,3240.69,clothing,UPI,13,0,0,SBI,2025-01-20 13:52:00,0,70.7,0.965,0.079,3,683.54,0,1,0,0,benign,none
TXN00002226,321.07,electronics,UPI,13,3,0,ICICI,2025-12-29 13:26:00,0,56.0,0.872,0.064,0,809.76,1,1,0,0,benign,none
B1_00000008,2819.29,unknown,UPI,3,0,0,Airtel Payments Bank,2025-05-17 03:42:00,1,34.9,0.024,0.87,0,120.2,1,1,0,1,B1,B1
D2_00000249,5.25,grocery,net_banking,8,6,1,Kotak,2025-05-17 08:44:00,0,15.4,0.72,0.282,0,58.14,1,1,0,1,D2,D2
TXN00002705,178.18,grocery,UPI,19,0,0,HDFC,2025-12-30 19:16:00,0,38.0,0.951,0.043,3,412.77,1,1,0,0,benign,none
A3_00000020,4998.295770396085,online_retail,debit_card,9,1,0,Kotak,2025-01-09 14:22:00,0,0.0,0.248,0.74,6,902.88,1,1,0,1,A3,A3
TXN00003077,10.96,education,credit_card,12,6,1,Airtel Payments Bank,2025-05-07 12:37:00,0,55.4,0.895,0.078,7,3660.78,0,1,0,0,benign,none
TXN00001164,41.54,grocery,debit_card,14,2,0,ICICI,2025-07-06 14:42:00,0,28.6,0.852,0.03,3,142.68,0,1,0,0,benign,none
TXN00003509,37.87,utilities,UPI,13,2,0,Axis,2025-06-14 13:01:00,0,0.4,0.944,0.048,2,38.82,0,1,1,0,benign,none
TXN00001450,136.19,education,UPI,14,4,0,ICICI,2025-01-22 14:41:00,0,26.3,0.92,0.026,4,309.07,0,1,0,0,benign,none
C2_00000347,15449.13348660162,healthcare,debit_card,16,0,0,HDFC,2025-04-05 16:05:00,0,71.5,0.911,0.084,0,57.28,0,1,0,1,C2,C2
B3_00000042,35755.69,unknown,debit_card,10,6,1,SBI,2025-04-09 10:01:00,1,41.4,0.186,0.985,13,446.34,1,1,0,1,B3,B3
B1_00000337,1993.55,crypto,net_banking,11,3,0,Axis,2025-11-25 11:00:00,1,34.1,0.073,0.877,0,140.26,1,1,0,1,B1,B1
A3_00000071,19998.105619384583,unknown,debit_card,11,3,0,Airtel Payments Bank,2025-08-23 02:28:00,0,0.5,0.154,0.746,7,18.21,1,1,0,1,A3,A3
A1_00000046,9998.254806018098,online_retail,debit_card,16,3,0,Paytm Payments Bank,2025-12-20 20:25:00,0,0.3,0.256,0.602,6,95.52,1,1,0,1,A1,A1
TXN00004076,10.0,restaurant,debit_card,9,0,0,PNB,2025-08-05 09:11:00,0,43.1,0.936,0.092,7,43.09,0,1,0,0,benign,none
B3_00000064,21586.13,unknown,net_banking,17,1,0,Union Bank,2025-10-28 17:45:00,1,58.4,0.178,0.861,10,172.46,1,1,0,1,B3,B3
TXN00004902,256.31,grocery,UPI,23,6,1,Airtel Payments Bank,2025-08-08 23:26:00,0,5.7,0.918,0.023,2,20.41,0,1,0,0,benign,none
TXN00004371,84.62,electronics,debit_card,20,2,0,ICICI,2025-09-13 20:39:00,0,15.0,0.891,0.003,1,239.64,0,1,0,0,benign,none
TXN00004094,660.84,pharmacy,UPI,18,4,0,Kotak,2025-07-08 18:09:00,0,35.6,0.976,0.1,2,33.58,0,1,0,0,benign,none
TXN00003045,124.92,online_retail,debit_card,17,4,0,Axis,2025-04-12 17:41:00,0,37.8,0.873,0.069,5,34.76,0,1,0,0,benign,none
D2_00000143,34.82,healthcare,debit_card,11,3,0,HDFC,2025-04-19 11:51:00,0,49.8,0.815,0.245,1,215.85,0,1,0,1,D2,D2
TXN00003872,101.27,healthcare,credit_card,11,5,1,ICICI,2025-10-02 11:39:00,0,42.9,0.872,0.065,1,80.51,0,1,0,0,benign,none
TXN00001514,11.84,entertainment,UPI,10,1,0,Kotak,2025-08-25 10:28:00,0,2.2,0.942,0.046,2,1187.47,0,1,0,0,benign,none
TXN00002313,270.61,travel,net_banking,1,0,0,Kotak,2025-08-11 01:54:00,0,31.9,0.929,0.039,2,644.85,0,1,0,0,benign,none
E1_00000107,198.31,pharmacy,debit_card,0,3,0,Axis,2025-04-19 00:34:00,1,71.2,0.141,0.641,1,38.98,0,1,0,1,E1,E1
TXN00001451,612.66,education,UPI,16,4,0,HDFC,2025-10-03 16:29:00,0,56.9,0.925,0.086,2,73.17,1,1,0,0,benign,none
TXN00002020,251.24,fuel,net_banking,17,2,0,ICICI,2025-02-08 17:43:00,0,0.1,0.985,0.081,0,126.74,0,1,0,0,benign,none
A1_00000095,9999.488761452694,unknown,UPI,10,3,0,HDFC,2025-10-04 12:01:00,0,0.8,0.264,0.854,6,280.36,1,1,1,1,A1,A1
TXN00004793,205.78,restaurant,net_banking,10,2,0,SBI,2025-07-15 10:39:00,0,9.9,0.875,0.063,5,81.24,0,1,0,0,benign,none
TXN00004253,10.0,grocery,debit_card,14,4,0,HDFC,2025-06-23 14:41:00,0,1.0,0.895,0.069,2,180.56,0,1,0,0,benign,none
B2_00000222,846.17,crypto,credit_card,9,0,0,Airtel Payments Bank,2025-09-11 09:23:00,1,47.4,0.059,0.861,2,66.66,1,1,0,1,B2,B2
TXN00000838,6682.82,pharmacy,net_banking,10,3,0,HDFC,2025-01-15 10:28:00,0,49.5,0.903,0.09,2,354.1,0,1,0,0,benign,none
E2_00000271,10.0,pharmacy,credit_card,21,3,0,Paytm Payments Bank,2025-04-11 21:46:00,1,49.2,0.212,0.559,7,215.23,0,1,0,1,E2,E2
TXN00002374,129.22,utilities,UPI,18,4,0,Airtel Payments Bank,2025-01-15 18:52:00,0,64.4,0.937,0.018,7,57.12,0,1,0,0,benign,none
B2_00000197,2881.66,unknown,wallet,12,5,1,ICICI,2025-02-12 12:25:00,1,30.8,0.108,0.911,2,132.87,1,1,0,1,B2,B2
B1_00000130,702.63,crypto,UPI,14,6,1,Airtel Payments Bank,2025-05-20 14:41:00,1,4.6,0.104,0.879,0,5713.67,1,1,0,1,B1,B1
C1_00000345,147.40139382475718,pharmacy,credit_card,13,4,0,ICICI,2025-08-02 13:34:00,0,71.1,0.896,0.016,0,404.17,0,1,0,1,C1,C1
TXN00004920,133.29,entertainment,UPI,13,1,0,SBI,2025-02-02 13:10:00,0,21.8,0.862,0.112,0,60.79,0,1,1,0,benign,none
A3_00000131,500.523774315173,crypto,credit_card,10,1,0,Axis,2025-06-09 03:40:00,1,0.5,0.173,0.62,4,83.29,1,1,1,1,A3,A3
C2_00000261,15449.13348660162,entertainment,UPI,21,1,0,BOI,2025-02-02 21:02:00,0,20.4,0.871,0.019,0,39.09,1,1,0,1,C2,C2
TXN00000450,193.24,education,net_banking,2,3,0,Airtel Payments Bank,2025-11-21 02:08:00,0,49.1,0.993,0.015,5,30.46,1,1,0,0,benign,none
TXN00004631,14.63,electronics,debit_card,10,0,0,PNB,2025-01-03 10:59:00,0,28.6,0.854,0.072,7,202.91,0,1,0,0,benign,none
TXN00001714,39.53,grocery,credit_card,8,3,0,SBI,2025-06-08 08:07:00,0,52.4,0.941,0.048,3,173.34,0,1,0,0,benign,none
A1_00000307,19999.055640156224,unknown,UPI,15,3,0,BOI,2025-02-11 08:12:00,0,0.8,0.193,0.757,7,88.95,1,1,1,1,A1,A1
TXN00004927,437.57,healthcare,UPI,21,4,0,Axis,2025-07-12 21:32:00,1,37.7,0.967,0.069,0,364.71,0,1,0,0,benign,none
TXN00000339,731.99,pharmacy,debit_card,17,2,0,Airtel Payments Bank,2025-02-15 17:08:00,0,44.3,0.893,0.092,1,98.14,0,1,0,0,benign,none
E1_00000342,25.99,grocery,UPI,7,6,1,Paytm Payments Bank,2025-01-04 07:40:00,1,159.2,0.125,0.643,6,176.16,0,1,0,1,E1,E1
E2_00000326,79.64,travel,debit_card,16,0,0,Axis,2025-04-05 16:42:00,1,70.9,0.127,0.477,4,21.92,0,1,0,1,E2,E2
D2_00000272,176.68,online_retail,credit_card,20,0,0,PNB,2025-02-16 20:35:00,0,46.5,0.819,0.177,3,55.16,1,1,0,1,D2,D2
C2_00000245,15449.13348660162,restaurant,debit_card,19,1,0,Kotak,2025-11-09 19:11:00,1,63.7,0.95,0.091,1,106.21,1,1,0,1,C2,C2
TXN00002670,848.88,electronics,net_banking,13,5,1,Kotak,2025-11-28 13:05:00,0,5.8,0.973,0.088,5,80.66,0,1,0,0,benign,none
TXN00001419,257.35,clothing,UPI,20,5,1,ICICI,2025-02-10 20:33:00,0,26.5,0.866,0.014,3,26.5,0,1,0,0,benign,none
TXN00000034,741.57,travel,credit_card,0,4,0,Axis,2025-01-01 00:28:00,0,50.6,0.963,0.092,3,55.5,1,1,0,0,benign,none
C2_00000177,15449.13348660162,online_retail,UPI,15,0,0,Airtel Payments Bank,2025-09-17 15:48:00,0,45.3,0.921,0.031,2,84.99,1,1,0,1,C2,C2
A3_00000173,1998.7303717886425,unknown,debit_card,15,5,1,Airtel Payments Bank,2025-07-03 19:31:00,0,0.5,0.188,0.834,0,1846.74,1,0,1,1,A3,A3
B3_00000203,30904.43,unknown,UPI,7,4,0,PNB,2025-11-23 07:52:00,1,37.9,0.086,0.829,11,45.28,1,1,0,1,B3,B3
TXN00003469,1320.18,healthcare,UPI,14,2,0,ICICI,2025-08-25 14:15:00,0,68.3,0.929,0.115,0,13.46,0,1,1,0,benign,none
TXN00001410,115.13,entertainment,UPI,23,4,0,HDFC,2025-05-08 23:41:00,0,44.6,0.951,0.035,7,64.92,1,1,0,0,benign,none
A3_00000040,998.3723252325083,unknown,UPI,16,4,0,HDFC,2025-07-27 11:21:00,0,0.1,0.167,0.608,4,2432.82,1,1,0,1,A3,A3
TXN00002170,52.91,electronics,credit_card,10,0,0,PNB,2025-02-19 10:46:00,0,56.8,0.873,0.058,5,136.1,1,1,0,0,benign,none
TXN00004306,390.45,restaurant,UPI,12,2,0,Airtel Payments Bank,2025-09-14 12:16:00,0,35.1,0.855,0.109,2,137.39,0,1,0,0,benign,none
TXN00000889,11.39,clothing,net_banking,18,3,0,Paytm Payments Bank,2025-06-08 18:22:00,1,46.0,0.994,0.046,5,229.44,0,1,0,0,benign,none
E1_00000144,94.15,healthcare,UPI,19,6,1,SBI,2025-12-31 19:14:00,1,119.4,0.118,0.568,7,269.67,0,1,0,1,E1,E1
TXN00003322,329.62,entertainment,UPI,12,6,1,Airtel Payments Bank,2025-09-29 12:42:00,0,7.2,0.93,0.037,7,125.48,0,1,0,0,benign,none
B1_00000088,4085.23,unknown,UPI,1,3,0,ICICI,2025-10-02 01:31:00,1,43.1,0.005,0.836,2,16.7,1,1,0,1,B1,B1
TXN00002244,593.56,pharmacy,debit_card,6,2,0,Kotak,2025-09-16 06:07:00,0,52.3,0.991,0.041,7,13.69,0,1,0,0,benign,none
TXN00004490,5809.12,travel,credit_card,17,2,0,Union Bank,2025-03-17 17:43:00,0,17.1,0.993,0.107,7,60.55,0,1,0,0,benign,none
A1_00000097,499.2778633582404,unknown,debit_card,11,2,0,Airtel Payments Bank,2025-04-04 21:14:00,1,0.5,0.136,0.923,3,150.08,1,1,0,1,A1,A1
C1_00000095,147.40139382475718,grocery,debit_card,14,2,0,ICICI,2025-05-24 14:47:00,0,39.5,0.871,0.065,2,32.04,1,1,0,1,C1,C1
E1_00000203,194.24,healthcare,UPI,18,0,0,BOI,2025-04-22 18:58:00,1,166.8,0.331,0.714,6,83.69,0,0,0,1,E1,E1
A3_00000238,500.07257703983936,unknown,UPI,10,3,0,SBI,2025-08-20 22:07:00,0,0.3,0.269,0.726,6,193.89,1,1,1,1,A3,A3
TXN00000432,193.26,grocery,credit_card,8,4,0,Kotak,2025-01-12 08:22:00,0,19.2,0.932,0.07,2,83.97,0,1,0,0,benign,none
TXN00001654,159.88,grocery,credit_card,11,3,0,BOI,2025-11-28 11:43:00,1,7.3,0.967,0.06,3,107.47,0,1,0,0,benign,none
TXN00000178,197.64,entertainment,UPI,6,5,1,BOI,2025-04-06 06:38:00,0,62.6,0.888,0.086,6,49.97,0,1,0,0,benign,none
B3_00000128,33992.66,unknown,UPI,13,1,0,BOI,2025-04-03 13:04:00,1,29.6,0.069,0.879,13,288.67,1,1,0,1,B3,B3
B3_00000268,31661.73,unknown,debit_card,20,3,0,SBI,2025-02-14 20:13:00,1,38.2,0.013,0.824,17,6504.46,1,1,0,1,B3,B3
C2_00000215,15449.13348660162,clothing,UPI,7,1,0,Axis,2025-02-24 07:54:00,0,12.5,0.889,0.032,2,847.38,1,1,0,1,C2,C2
B1_00000131,2282.27,unknown,debit_card,12,4,0,BOI,2025-05-01 12:50:00,1,16.5,0.122,0.747,2,395.74,1,1,0,1,B1,B1
TXN00001886,36.07,clothing,UPI,5,2,0,Axis,2025-06-15 05:04:00,0,38.4,0.989,0.087,1,342.16,0,1,0,0,benign,none
TXN00003457,44.8,entertainment,UPI,15,0,0,HDFC,2025-04-19 15:06:00,0,47.5,0.887,0.015,3,452.43,0,1,0,0,benign,none
TXN00001786,1801.74,grocery,UPI,19,4,0,Union Bank,2025-10-28 19:37:00,1,10.8,0.979,0.101,0,1575.0,1,1,0,0,benign,none
TXN00001590,20.17,restaurant,credit_card,20,5,1,Airtel Payments Bank,2025-08-10 20:31:00,0,9.9,0.933,0.05,0,283.89,0,1,0,0,benign,none
TXN00004012,842.62,clothing,net_banking,15,1,0,HDFC,2025-08-18 15:07:00,0,54.2,0.966,0.029,2,264.35,0,1,0,0,benign,none
TXN00003880,101.53,fuel,debit_card,9,0,0,ICICI,2025-09-17 09:10:00,0,51.4,0.982,0.032,6,144.43,0,1,0,0,benign,none
TXN00002181,373.15,electronics,credit_card,20,5,1,HDFC,2025-08-23 20:16:00,0,60.4,0.978,0.071,2,6.11,0,1,0,0,benign,none
C2_00000286,15449.13348660162,clothing,debit_card,21,1,0,PNB,2025-03-28 21:17:00,1,66.6,0.961,0.065,2,5582.27,1,1,0,1,C2,C2
TXN00004157,2721.0,travel,UPI,10,5,1,ICICI,2025-08-11 10:31:00,0,2.9,0.925,0.06,2,18.12,1,1,0,0,benign,none
TXN00002069,171.95,electronics,credit_card,14,0,0,SBI,2025-06-15 14:54:00,1,65.8,0.906,0.081,3,327.01,0,1,0,0,benign,none
A3_00000166,99999.18919224432,unknown,credit_card,9,5,1,Airtel Payments Bank,2025-02-04 13:52:00,0,0.8,0.194,0.701,6,286.38,1,1,0,1,A3,A3
B1_00000232,1986.24,unknown,debit_card,18,3,0,SBI,2025-07-20 18:44:00,1,11.3,0.091,0.963,0,270.39,1,1,0,1,B1,B1
TXN00001121,246.06,fuel,debit_card,4,5,1,HDFC,2025-07-04 04:37:00,0,6.6,0.92,0.063,3,27.26,0,1,0,0,benign,none
TXN00000880,367.24,entertainment,debit_card,7,6,1,BOI,2025-08-14 07:18:00,0,12.3,0.901,0.093,4,3128.89,0,1,0,0,benign,none
TXN00004161,22.41,pharmacy,UPI,13,5,1,PNB,2025-08-19 13:00:00,0,2.5,0.978,0.015,3,162.69,0,1,0,0,benign,none
E1_00000281,404.71,fuel,UPI,7,3,0,SBI,2025-05-16 07:15:00,1,169.9,0.208,0.609,3,1447.32,0,1,0,1,E1,E1
TXN00003480,99.67,fuel,credit_card,5,6,1,BOI,2025-08-04 05:28:00,1,8.6,0.854,0.03,5,261.3,0,1,0,0,benign,none
B3_00000235,23954.53,unknown,UPI,16,6,1,BOI,2025-02-20 16:11:00,1,22.6,0.045,0.956,14,7.83,1,1,0,1,B3,B3
TXN00004303,83.89,clothing,UPI,15,1,0,ICICI,2025-07-13 15:43:00,0,19.8,0.881,0.111,6,232.99,0,1,0,0,benign,none
TXN00004074,27.43,travel,net_banking,8,3,0,Union Bank,2025-10-29 08:25:00,1,13.7,0.864,0.045,2,417.38,0,1,0,0,benign,none
TXN00004862,811.85,utilities,UPI,15,6,1,HDFC,2025-03-17 15:36:00,0,41.3,0.971,0.099,1,23.18,0,1,0,0,benign,none
C2_00000035,15449.13348660162,healthcare,debit_card,12,5,1,ICICI,2025-01-15 12:58:00,0,5.5,0.917,0.089,0,23.82,1,1,0,1,C2,C2
B1_00000063,2354.42,crypto,debit_card,9,4,0,Kotak,2025-10-22 09:29:00,1,43.9,0.058,0.819,0,311.09,1,1,0,1,B1,B1
TXN00001706,108.18,grocery,credit_card,20,2,0,BOI,2025-04-30 20:10:00,0,10.4,0.91,0.08,3,129.78,0,1,0,0,benign,none
TXN00001158,10.0,restaurant,UPI,5,0,0,BOI,2025-04-26 05:35:00,0,10.0,0.856,0.008,6,253.27,0,1,0,0,benign,none
TXN00002306,7971.96,clothing,debit_card,8,2,0,ICICI,2025-10-07 08:48:00,0,66.8,0.856,0.0,2,119.42,0,1,0,0,benign,none
C2_00000060,15449.13348660162,grocery,credit_card,17,6,1,SBI,2025-08-13 17:03:00,0,19.0,0.954,0.105,1,113.98,1,1,0,1,C2,C2
D1_00000229,80.79,grocery,debit_card,20,3,0,SBI,2025-06-24 20:37:00,1,4.5,0.847,0.308,7,59.19,0,1,0,1,D1,D1
A2_00000220,4998.740279717405,unknown,debit_card,11,1,0,HDFC,2025-03-10 20:00:00,0,0.2,0.281,0.613,3,39.82,1,0,1,1,A2,A2
C2_00000022,15449.13348660162,grocery,UPI,6,0,0,PNB,2025-06-01 06:11:00,0,41.3,0.915,0.03,0,28.41,1,1,0,1,C2,C2
B2_00000137,901.21,unknown,UPI,23,1,0,PNB,2025-11-05 23:26:00,1,4.0,0.048,0.708,0,24.87,1,1,0,1,B2,B2
TXN00004756,331.22,utilities,debit_card,20,4,0,BOI,2025-02-08 20:47:00,0,23.5,0.851,0.002,6,14.78,1,1,0,0,benign,none
B3_00000065,54389.16,unknown,debit_card,19,0,0,SBI,2025-01-05 19:34:00,1,51.0,0.098,0.866,18,79.45,1,1,0,1,B3,B3
TXN00003146,1101.15,grocery,UPI,9,1,0,HDFC,2025-06-29 09:51:00,0,13.2,0.957,0.005,1,265.94,0,1,0,0,benign,none
TXN00004740,150.32,healthcare,UPI,13,6,1,HDFC,2025-03-14 13:02:00,1,12.8,0.983,0.088,0,51.06,0,1,0,0,benign,none
TXN00001564,45.04,travel,UPI,11,2,0,Airtel Payments Bank,2025-07-19 11:09:00,0,68.0,0.852,0.009,6,42.37,1,0,0,0,benign,none
TXN00001782,10.0,clothing,credit_card,10,5,1,ICICI,2025-05-08 10:44:00,0,14.7,0.946,0.101,5,177.94,0,1,0,0,benign,none
TXN00003916,138.45,fuel,debit_card,14,3,0,Paytm Payments Bank,2025-08-24 14:52:00,0,60.2,0.924,0.051,7,75.72,0,1,0,0,benign,none
D1_00000205,1179.31,grocery,net_banking,15,5,1,HDFC,2025-07-13 15:56:00,0,16.0,0.827,0.171,0,18.76,0,1,0,1,D1,D1
E2_00000058,549.93,travel,UPI,20,3,0,Airtel Payments Bank,2025-09-25 20:24:00,1,148.7,0.383,0.592,6,135.85,0,1,0,1,E2,E2
TXN00000904,79.84,fuel,UPI,20,2,0,Axis,2025-11-01 20:06:00,1,5.5,0.884,0.09,4,421.15,1,1,0,0,benign,none
E2_00000043,23609.57,clothing,debit_card,18,3,0,Paytm Payments Bank,2025-11-29 18:40:00,1,130.4,0.258,0.565,7,2.54,0,1,0,1,E2,E2
TXN00004288,193.5,grocery,credit_card,16,6,1,Axis,2025-08-28 16:43:00,0,47.1,0.897,0.098,0,1463.09,0,1,0,0,benign,none
D1_00000153,722.1,restaurant,debit_card,16,5,1,ICICI,2025-07-11 16:47:00,1,41.1,0.631,0.33,0,41.77,1,1,0,1,D1,D1
B3_00000100,27777.65,unknown,debit_card,20,3,0,BOI,2025-05-05 20:07:00,1,26.4,0.057,0.824,8,39.67,1,1,0,1,B3,B3
TXN00002080,509.32,travel,UPI,11,1,0,ICICI,2025-02-10 11:39:00,1,36.1,0.92,0.09,4,22.14,1,1,0,0,benign,none
TXN00001565,78.05,online_retail,net_banking,21,3,0,Kotak,2025-04-02 21:19:00,1,18.6,0.905,0.068,1,11.53,0,1,0,0,benign,none
A1_00000014,99999.15667182986,online_retail,debit_card,11,0,0,Paytm Payments Bank,2025-12-12 11:30:00,0,0.9,0.218,0.664,0,170.89,1,1,0,1,A1,A1
E1_00000248,403.86,education,UPI,6,1,0,Paytm Payments Bank,2025-03-02 06:37:00,1,53.7,0.25,0.575,2,111.39,0,1,0,1,E1,E1
A2_00000009,99998.27633899284,crypto,debit_card,10,4,0,Airtel Payments Bank,2025-02-28 19:13:00,0,0.9,0.175,0.825,7,130.77,1,1,1,1,A2,A2
TXN00003813,157.29,fuel,wallet,19,3,0,Kotak,2025-06-03 19:10:00,0,7.8,0.892,0.005,6,461.36,0,1,0,0,benign,none
C1_00000052,147.40139382475718,restaurant,UPI,14,0,0,ICICI,2025-01-30 14:39:00,0,3.6,0.935,0.115,0,907.85,1,1,0,1,C1,C1
C1_00000224,147.40139382475718,utilities,debit_card,9,3,0,BOI,2025-10-06 09:54:00,0,72.0,0.867,0.082,0,593.59,1,1,0,1,C1,C1
B1_00000198,635.28,unknown,UPI,9,4,0,PNB,2025-01-06 09:22:00,1,35.1,0.133,0.961,2,314.01,1,1,0,1,B1,B1
A2_00000048,49999.04687239363,unknown,UPI,20,3,0,Axis,2025-09-04 21:07:00,0,0.0,0.284,0.695,6,20.87,1,1,1,1,A2,A2
TXN00001113,158.73,education,UPI,11,5,1,BOI,2025-05-21 11:50:00,0,26.9,0.898,0.106,0,17.87,0,1,0,0,benign,none
TXN00002646,4687.42,entertainment,credit_card,11,2,0,ICICI,2025-05-08 11:06:00,0,53.3,0.996,0.023,3,889.24,0,1,0,0,benign,none
TXN00003378,43.08,restaurant,UPI,0,3,0,Paytm Payments Bank,2025-07-11 00:26:00,0,62.9,0.943,0.032,4,1196.34,1,1,0,0,benign,none
E2_00000020,6003.9,education,debit_card,8,6,1,SBI,2025-03-16 08:51:00,1,113.3,0.229,0.703,2,19.77,0,1,0,1,E2,E2
A3_00000023,998.821049062409,unknown,UPI,11,6,1,Kotak,2025-05-30 10:02:00,0,0.6,0.286,0.913,0,2158.28,1,1,1,1,A3,A3
A3_00000162,19999.085978804556,unknown,debit_card,14,5,1,Paytm Payments Bank,2025-11-10 07:49:00,0,0.3,0.107,0.79,5,241.03,1,1,0,1,A3,A3
TXN00002300,101.25,healthcare,UPI,9,5,1,Airtel Payments Bank,2025-11-20 09:46:00,0,59.6,0.963,0.047,4,549.93,0,1,0,0,benign,none
A3_00000174,9998.590222678624,online_retail,debit_card,20,5,1,PNB,2025-07-16 20:42:00,0,0.8,0.278,0.671,6,578.58,1,1,0,1,A3,A3
TXN00000254,157.35,grocery,credit_card,17,5,1,Axis,2025-05-22 17:23:00,0,37.0,0.902,0.048,6,97.42,0,1,0,0,benign,none
D2_00000217,144.74,grocery,UPI,8,0,0,BOI,2025-09-30 08:39:00,0,49.9,0.742,0.187,6,696.42,1,1,0,1,D2,D2
D2_00000218,156.74,education,UPI,5,4,0,Axis,2025-11-04 05:02:00,0,53.4,0.773,0.178,2,91.67,0,1,0,1,D2,D2
D2_00000117,460.89,entertainment,UPI,12,5,1,BOI,2025-09-14 12:47:00,1,39.5,0.704,0.296,0,2840.9,0,1,0,1,D2,D2
A3_00000229,4999.038688323488,online_retail,UPI,10,3,0,Paytm Payments Bank,2025-04-09 21:50:00,0,0.9,0.229,0.678,6,11.5,1,1,0,1,A3,A3
D1_00000180,238.55,grocery,debit_card,20,5,1,ICICI,2025-09-27 20:49:00,0,18.1,0.791,0.197,5,162.59,1,1,0,1,D1,D1
A3_00000272,4998.68158953639,crypto,credit_card,11,4,0,Union Bank,2025-05-04 21:19:00,1,0.9,0.283,0.881,6,76.63,1,1,1,1,A3,A3
B3_00000164,24892.31,unknown,UPI,13,5,1,Paytm Payments Bank,2025-02-15 13:03:00,1,25.3,0.036,0.951,9,42.86,1,1,0,1,B3,B3
A2_00000279,1998.7779814409607,crypto,debit_card,10,6,1,Axis,2025-03-25 09:31:00,1,0.3,0.117,0.698,1,255.91,1,1,1,1,A2,A2
TXN00002589,752.6,healthcare,UPI,12,5,1,HDFC,2025-05-17 12:45:00,0,64.9,0.911,0.069,6,939.02,0,1,0,0,benign,none
B3_00000305,24137.34,unknown,UPI,16,6,1,Kotak,2025-03-10 16:43:00,1,31.6,0.156,0.886,10,2896.95,1,1,0,1,B3,B3
TXN00000303,135.46,online_retail,debit_card,21,4,0,ICICI,2025-09-21 21:56:00,0,24.4,0.906,0.0,7,280.75,1,1,0,0,benign,none
