transaction_id,amount,merchant_category,payment_method,hour,day_of_week,is_weekend,bank,transaction_date,is_agent_transaction,mandate_freshness_hours,scope_match_score,agent_drift_score,prior_txn_count_24h,avg_txn_amount_30d,new_recipient,device_fingerprint_match,geo_anomaly,label,attack_category,fraud_type
E2_00000194,266.79,fuel,UPI,19,0,0,Airtel Payments Bank,2025-09-14 19:28:00,1,78.7,0.243,0.527,0,186.99,1,1,0,1,E2,E2
E1_00000065,1535.61,entertainment,UPI,9,2,0,Kotak,2025-12-06 09:52:00,1,197.0,0.346,0.7,7,56.93,0,1,0,1,E1,E1
C2_00000266,15449.13348660162,utilities,UPI,16,6,1,PNB,2025-03-03 16:27:00,0,43.3,0.852,0.115,0,305.04,1,1,0,1,C2,C2
E2_00000002,208.36,grocery,debit_card,21,3,0,HDFC,2025-11-13 21:37:00,1,158.8,0.265,0.767,0,22.81,0,1,0,1,E2,E2
A2_00000223,49998.4562795967,crypto,credit_card,14,4,0,ICICI,2025-09-16 06:48:00,0,0.3,0.278,0.872,5,34.49,1,1,0,1,A2,A2
A1_00000130,99999.65191444434,online_retail,credit_card,20,2,0,Kotak,2025-04-16 18:41:00,0,0.7,0.12,0.832,6,630.74,1,1,1,1,A1,A1
B1_00000057,1328.51,unknown,UPI,9,0,0,ICICI,2025-05-13 09:15:00,1,35.0,0.069,0.903,1,6.64,1,1,0,1,B1,B1
C2_00000200,15449.13348660162,electronics,UPI,19,5,1,SBI,2025-03-30 19:34:00,0,46.3,0.902,0.067,2,313.57,1,1,0,1,C2,C2
C2_00000329,15449.13348660162,grocery,debit_card,12,3,0,Union Bank,2025-12-01 12:56:00,0,45.8,0.898,0.06,1,1824.0,1,1,0,1,C2,C2
B2_00000058,4142.16,unknown,credit_card,20,6,1,Paytm Payments Bank,2025-12-29 20:00:00,1,31.3,0.119,0.973,2,2749.11,1,1,0,1,B2,B2
E1_00000036,74.34,online_retail,debit_card,8,4,0,Paytm Payments Bank,2025-07-28 08:25:00,1,111.9,0.348,0.682,5,839.41,0,1,0,1,E1,E1
A2_00000061,19998.034183116397,unknown,UPI,20,1,0,HDFC,2025-12-25 00:50:00,0,0.1,0.241,0.617,3,304.4,1,1,1,1,A2,A2
B3_00000288,25253.97,unknown,UPI,19,2,0,SBI,2025-07-26 19:51:00,1,64.1,0.139,0.967,18,3.55,1,1,0,1,B3,B3
C1_00000238,147.40139382475718,grocery,UPI,20,3,0,Axis,2025-11-17 20:02:00,0,4.4,0.985,0.104,0,286.93,1,1,0,1,C1,C1
C2_00000281,15449.13348660162,restaurant,credit_card,6,3,0,Union Bank,2025-05-12 06:24:00,0,27.0,0.972,0.056,0,472.29,0,1,1,1,C2,C2
B3_00000324,22914.14,unknown,UPI,14,5,1,ICICI,2025-10-07 14:28:00,1,54.7,0.092,0.972,14,166.19,1,1,0,1,B3,B3
B1_00000313,1647.58,crypto,UPI,9,5,1,ICICI,2025-10-14 09:17:00,1,35.3,0.031,0.742,1,78.61,1,1,0,1,B1,B1
D1_00000275,103.28,education,UPI,22,6,1,BOI,2025-10-27 22:08:00,0,24.8,0.846,0.208,0,118.32,0,1,0,1,D1,D1
B2_00000065,742.7,unknown,debit_card,18,3,0,PNB,2025-03-17 18:16:00,1,42.2,0.133,0.783,2,141.57,1,1,0,1,B2,B2
E1_00000089,48.01,grocery,net_banking,21,5,1,Union Bank,2025-11-15 21:01:00,1,128.5,0.332,0.522,7,8.9,0,1,0,1,E1,E1
A3_00000039,49999.58843537561,unknown,UPI,14,6,1,SBI,2025-11-25 12:17:00,0,0.0,0.254,0.833,4,147.33,1,1,0,1,A3,A3
D1_00000308,10.62,fuel,UPI,12,6,1,Airtel Payments Bank,2025-10-18 12:43:00,0,68.2,0.737,0.307,4,626.17,0,1,0,1,D1,D1
B1_00000299,1903.71,crypto,credit_card,2,0,0,PNB,2025-04-02 02:56:00,1,31.6,0.109,0.738,2,50.34,1,1,0,1,B1,B1
B1_00000205,3794.57,crypto,UPI,15,2,0,BOI,2025-09-24 15:54:00,1,49.1,0.094,0.945,2,79.34,1,1,0,1,B1,B1
C2_00000257,15449.13348660162,pharmacy,UPI,0,3,0,ICICI,2025-05-29 00:49:00,0,45.2,0.859,0.02,1,262.37,1,1,0,1,C2,C2
E2_00000235,519.72,electronics,UPI,15,4,0,ICICI,2025-09-07 15:17:00,1,160.9,0.174,0.492,3,275.87,0,1,0,1,E2,E2
E2_00000030,3344.55,pharmacy,net_banking,19,1,0,Axis,2025-09-17 19:07:00,1,57.2,0.321,0.613,5,46.9,0,1,0,1,E2,E2
B1_00000010,1847.88,unknown,credit_card,12,3,0,BOI,2025-08-19 12:38:00,1,61.3,0.107,0.79,0,759.34,1,1,0,1,B1,B1
B3_00000202,19750.65,unknown,debit_card,9,1,0,BOI,2025-05-05 09:19:00,1,7.5,0.016,0.808,7,162.62,1,1,0,1,B3,B3
C1_00000203,147.40139382475718,fuel,credit_card,8,3,0,Axis,2025-08-10 08:42:00,0,12.3,0.943,0.016,0,52.1,0,1,0,1,C1,C1
A2_00000081,99999.59441402018,crypto,UPI,20,0,0,PNB,2025-08-23 17:48:00,0,1.0,0.166,0.867,2,224.78,1,1,1,1,A2,A2
B2_00000280,869.88,unknown,UPI,17,4,0,Paytm Payments Bank,2025-01-23 17:21:00,1,43.3,0.044,0.884,1,30.42,1,1,0,1,B2,B2
B2_00000176,1115.06,unknown,debit_card,6,3,0,SBI,2025-01-20 06:12:00,1,10.2,0.148,0.955,1,717.71,1,1,0,1,B2,B2
B3_00000061,12407.05,unknown,net_banking,8,1,0,BOI,2025-08-18 08:24:00,1,62.7,0.143,0.813,14,48.43,1,1,0,1,B3,B3
B3_00000023,48822.83,unknown,UPI,13,6,1,ICICI,2025-02-14 13:11:00,1,46.7,0.138,0.913,15,46.35,1,1,0,1,B3,B3
C2_00000269,15449.13348660162,healthcare,credit_card,11,6,1,BOI,2025-09-25 11:15:00,0,13.4,0.995,0.042,0,392.03,1,1,0,1,C2,C2
B1_00000017,968.51,unknown,debit_card,11,2,0,HDFC,2025-10-11 11:47:00,1,36.5,0.137,0.904,2,704.98,1,1,0,1,B1,B1
A1_00000197,99998.46462295057,unknown,debit_card,16,2,0,Airtel Payments Bank,2025-09-02 08:37:00,0,1.0,0.236,0.945,2,260.98,1,1,1,1,A1,A1
D1_00000280,1012.37,clothing,debit_card,21,3,0,Axis,2025-03-23 21:04:00,0,44.1,0.835,0.349,2,1115.97,0,1,0,1,D1,D1
E2_00000080,498.2,entertainment,debit_card,6,6,1,PNB,2025-12-31 06:19:00,1,175.2,0.196,0.663,1,27.58,0,1,0,1,E2,E2
E1_00000159,336.82,grocery,wallet,10,5,1,Kotak,2025-01-14 10:58:00,1,133.0,0.309,0.651,7,21.94,0,1,0,1,E1,E1
E1_00000328,57.56,clothing,credit_card,19,3,0,SBI,2025-08-25 19:44:00,1,102.3,0.379,0.763,0,19.03,0,1,0,1,E1,E1
A2_00000339,49999.310003627346,online_retail,UPI,15,6,1,Paytm Payments Bank,2025-07-20 16:43:00,0,0.1,0.288,0.649,5,15.0,1,1,0,1,A2,A2
B3_00000087,36363.46,unknown,net_banking,7,6,1,Kotak,2025-08-06 07:51:00,1,60.3,0.164,0.972,9,147.02,1,1,0,1,B3,B3
C2_00000161,15449.13348660162,grocery,UPI,15,2,0,HDFC,2025-02-27 15:51:00,0,70.4,0.953,0.033,2,333.09,1,1,0,1,C2,C2
B3_00000172,41871.67,unknown,UPI,7,0,0,Union Bank,2025-11-30 07:09:00,1,69.3,0.093,0.854,17,453.14,1,0,0,1,B3,B3
C2_00000071,15449.13348660162,restaurant,UPI,11,0,0,SBI,2025-01-02 11:42:00,0,68.8,0.912,0.095,0,102.87,0,1,0,1,C2,C2
D2_00000323,28.89,pharmacy,credit_card,19,2,0,Axis,2025-07-17 19:53:00,0,15.5,0.821,0.207,5,150.3,1,1,0,1,D2,D2
B2_00000085,820.77,crypto,debit_card,12,5,1,Airtel Payments Bank,2025-04-08 12:26:00,1,2.2,0.096,0.75,0,114.85,1,1,0,1,B2,B2
A2_00000015,99998.7140877938,crypto,UPI,9,4,0,SBI,2025-10-25 22:55:00,0,0.7,0.114,0.804,6,2033.11,1,1,1,1,A2,A2
D2_00000077,23.57,restaurant,UPI,1,2,0,HDFC,2025-10-12 01:22:00,0,56.6,0.756,0.271,5,11.9,1,1,0,1,D2,D2
A2_00000348,4999.871999398764,unknown,net_banking,15,4,0,ICICI,2025-01-23 19:02:00,0,0.7,0.194,0.662,7,27.02,1,1,0,1,A2,A2
C2_00000003,15449.13348660162,utilities,debit_card,9,6,1,BOI,2025-05-21 09:07:00,0,16.3,0.959,0.081,2,216.1,1,1,0,1,C2,C2
A1_00000065,998.3658866493514,online_retail,debit_card,11,1,0,Airtel Payments Bank,2025-12-05 06:39:00,0,0.1,0.104,0.881,0,238.2,1,1,0,1,A1,A1
A3_00000337,1999.146304324108,unknown,UPI,20,3,0,Kotak,2025-09-11 20:01:00,0,0.0,0.123,0.662,5,178.84,1,1,1,1,A3,A3
E1_00000045,406.9,restaurant,credit_card,8,5,1,SBI,2025-06-27 08:12:00,1,191.0,0.288,0.529,2,11.21,0,1,0,1,E1,E1
A2_00000287,1998.4896688752196,crypto,credit_card,21,2,0,SBI,2025-09-14 07:19:00,0,0.4,0.128,0.906,1,251.81,1,1,0,1,A2,A2
B1_00000300,736.09,unknown,wallet,16,1,0,Kotak,2025-10-08 16:50:00,1,11.2,0.141,0.733,2,71.22,1,1,0,1,B1,B1
A2_00000016,500.4522333798832,crypto,credit_card,9,5,1,ICICI,2025-11-22 19:16:00,0,0.1,0.279,0.662,4,142.07,1,1,0,1,A2,A2
A1_00000165,9998.024293052227,online_retail,UPI,16,1,0,BOI,2025-11-14 08:48:00,0,0.5,0.106,0.912,2,17.0,1,0,1,1,A1,A1
A2_00000121,19998.41615581123,online_retail,UPI,11,4,0,HDFC,2025-12-30 19:28:00,0,0.7,0.187,0.84,0,137.84,1,1,1,1,A2,A2
C2_00000309,15449.13348660162,restaurant,debit_card,14,4,0,Kotak,2025-06-18 14:48:00,0,50.8,0.991,0.05,1,1031.61,1,0,0,1,C2,C2
C1_00000333,147.40139382475718,entertainment,UPI,1,1,0,Kotak,2025-10-05 01:37:00,0,43.5,0.851,0.113,1,108.96,0,1,0,1,C1,C1
B3_00000271,22378.39,unknown,UPI,22,2,0,Axis,2025-08-23 22:11:00,1,36.6,0.085,0.838,16,21.71,1,1,0,1,B3,B3
C2_00000222,15449.13348660162,grocery,UPI,11,3,0,Axis,2025-01-12 11:54:00,0,53.9,0.96,0.119,1,490.75,0,1,0,1,C2,C2
E2_00000243,242.17,grocery,UPI,12,0,0,Paytm Payments Bank,2025-08-23 12:33:00,1,181.2,0.2,0.631,4,182.81,0,1,0,1,E2,E2
A2_00000243,9999.490690737675,unknown,debit_card,11,0,0,HDFC,2025-03-30 16:25:00,0,0.5,0.238,0.686,0,15.42,1,0,1,1,A2,A2
E2_00000021,1251.83,restaurant,UPI,21,1,0,SBI,2025-10-27 21:09:00,1,186.9,0.292,0.49,0,62.99,0,1,0,1,E2,E2
A1_00000193,999.9510659568537,unknown,UPI,14,5,1,Kotak,2025-11-30 20:59:00,0,0.5,0.235,0.927,5,58.07,1,1,0,1,A1,A1
B3_00000136,20997.33,unknown,UPI,10,3,0,HDFC,2025-05-18 10:11:00,1,3.1,0.089,0.813,17,1661.08,1,1,0,1,B3,B3
A3_00000224,4999.262082891602,unknown,UPI,11,0,0,Axis,2025-06-18 15:49:00,0,0.5,0.202,0.877,2,52.42,1,1,0,1,A3,A3
A3_00000260,4998.171065353911,unknown,net_banking,9,1,0,BOI,2025-06-02 14:25:00,0,0.1,0.277,0.84,6,1394.75,1,1,1,1,A3,A3
E2_00000233,11.9,travel,UPI,20,0,0,Kotak,2025-06-18 20:06:00,1,100.0,0.126,0.492,4,618.01,0,1,0,1,E2,E2
A2_00000182,19999.538563675214,online_retail,debit_card,15,6,1,Union Bank,2025-09-20 20:52:00,1,0.7,0.194,0.669,5,92.93,1,1,1,1,A2,A2
D2_00000107,121.13,restaurant,UPI,12,4,0,Airtel Payments Bank,2025-05-11 12:19:00,0,58.3,0.785,0.205,4,45.82,0,1,0,1,D2,D2
B3_00000015,15434.35,unknown,net_banking,8,1,0,PNB,2025-07-16 08:49:00,1,7.3,0.07,0.865,11,73.07,1,1,0,1,B3,B3
A2_00000273,99999.45252825588,crypto,UPI,15,4,0,Paytm Payments Bank,2025-09-09 20:30:00,0,0.1,0.216,0.761,1,15.74,1,0,0,1,A2,A2
B2_00000257,2048.61,unknown,UPI,3,5,1,ICICI,2025-05-30 03:13:00,1,46.0,0.013,0.989,2,746.11,1,1,0,1,B2,B2
D2_00000049,108.48,fuel,credit_card,19,4,0,Airtel Payments Bank,2025-05-06 19:55:00,0,24.6,0.657,0.254,2,484.57,1,1,0,1,D2,D2
D1_00000175,172.69,grocery,net_banking,10,2,0,Airtel Payments Bank,2025-08-25 10:34:00,0,41.3,0.636,0.211,0,27.24,1,1,0,1,D1,D1
E2_00000340,504.67,education,credit_card,13,0,0,Kotak,2025-10-07 13:39:00,1,83.1,0.299,0.674,0,30.75,0,1,0,1,E2,E2
C2_00000131,15449.13348660162,clothing,debit_card,8,5,1,Union Bank,2025-06-28 08:27:00,0,12.6,0.883,0.079,2,76.98,0,1,0,1,C2,C2
D2_00000312,5.28,grocery,wallet,18,4,0,SBI,2025-03-23 18:01:00,0,7.7,0.82,0.251,0,697.84,0,1,0,1,D2,D2
D1_00000127,1188.02,restaurant,credit_card,13,1,0,BOI,2025-02-10 13:30:00,0,6.9,0.755,0.2,2,158.29,0,1,0,1,D1,D1
B3_00000197,19841.63,unknown,debit_card,17,2,0,SBI,2025-07-08 17:01:00,1,47.7,0.001,0.892,7,363.13,1,1,0,1,B3,B3
D2_00000309,96.85,restaurant,debit_card,15,6,1,Union Bank,2025-06-08 15:10:00,1,56.8,0.752,0.294,6,60.31,0,1,0,1,D2,D2
C2_00000021,15449.13348660162,restaurant,debit_card,16,5,1,Kotak,2025-03-02 16:03:00,1,24.8,0.935,0.038,2,55.88,1,1,0,1,C2,C2
B3_00000067,22149.97,unknown,UPI,15,2,0,Airtel Payments Bank,2025-01-06 15:11:00,1,23.1,0.071,0.909,18,396.45,1,1,0,1,B3,B3
A3_00000231,49999.900495850074,unknown,credit_card,10,4,0,Kotak,2025-02-20 08:12:00,0,0.4,0.177,0.703,0,108.46,1,0,0,1,A3,A3
B1_00000146,516.13,crypto,UPI,16,4,0,Kotak,2025-02-04 16:07:00,1,13.0,0.113,0.786,0,396.58,1,1,0,1,B1,B1
C2_00000009,15449.13348660162,grocery,credit_card,11,4,0,PNB,2025-10-10 11:57:00,0,17.1,0.856,0.08,0,66.64,0,0,0,1,C2,C2
A3_00000114,4999.320582685598,unknown,UPI,14,1,0,BOI,2025-10-28 08:04:00,0,0.1,0.243,0.867,7,1.52,1,1,0,1,A3,A3
A1_00000260,49999.040050514406,crypto,debit_card,21,4,0,Kotak,2025-07-30 10:40:00,0,0.4,0.162,0.91,5,45.01,1,1,1,1,A1,A1
E2_00000231,823.34,restaurant,UPI,9,1,0,Paytm Payments Bank,2025-04-15 09:29:00,1,196.1,0.155,0.762,3,355.4,0,1,0,1,E2,E2
B3_00000171,7379.06,unknown,UPI,7,6,1,Paytm Payments Bank,2025-06-05 07:58:00,1,13.5,0.129,0.815,19,207.26,1,1,0,1,B3,B3
C2_00000295,15449.13348660162,utilities,UPI,11,3,0,PNB,2025-06-17 11:59:00,1,24.3,0.855,0.02,0,626.32,1,1,0,1,C2,C2
D1_00000075,147.24,grocery,debit_card,12,5,1,Axis,2025-03-23 12:55:00,0,71.0,0.723,0.201,6,12.96,0,1,0,1,D1,D1
B1_00000289,3146.05,unknown,credit_card,15,3,0,Paytm Payments Bank,2025-12-16 15:08:00,1,45.9,0.087,0.828,0,220.41,1,1,0,1,B1,B1
B3_00000232,30419.46,unknown,UPI,9,6,1,HDFC,2025-10-15 09:26:00,1,21.0,0.064,0.842,7,180.04,1,1,0,1,B3,B3
D2_00000253,25.42,travel,net_banking,11,5,1,Paytm Payments Bank,2025-07-13 11:28:00,0,0.9,0.8,0.196,6,42.93,1,1,0,1,D2,D2
B1_00000333,1513.75,unknown,net_banking,20,5,1,SBI,2025-02-05 20:14:00,1,53.1,0.11,0.922,1,6623.74,1,1,0,1,B1,B1
B3_00000184,14381.44,unknown,UPI,23,2,0,Airtel Payments Bank,2025-07-23 23:58:00,1,3.6,0.111,0.988,16,7214.97,1,1,0,1,B3,B3
D1_00000319,1257.43,fuel,debit_card,20,5,1,Paytm Payments Bank,2025-04-08 20:16:00,0,9.1,0.847,0.272,2,18.12,0,1,0,1,D1,D1
D1_00000013,126.76,healthcare,UPI,15,5,1,Paytm Payments Bank,2025-07-28 15:40:00,0,71.5,0.613,0.342,6,400.95,1,1,0,1,D1,D1
E2_00000047,22.88,restaurant,UPI,16,6,1,Kotak,2025-01-07 16:08:00,1,169.6,0.278,0.733,1,47.12,1,1,0,1,E2,E2
D2_00000123,39.98,fuel,UPI,7,4,0,Axis,2025-10-15 07:31:00,0,48.9,0.796,0.223,1,75.77,0,1,0,1,D2,D2
A1_00000040,4998.790183416716,unknown,UPI,21,0,0,Axis,2025-01-21 21:48:00,0,0.3,0.156,0.901,5,982.04,1,1,1,1,A1,A1
D2_00000346,284.65,electronics,debit_card,19,4,0,Airtel Payments Bank,2025-09-15 19:39:00,0,42.7,0.77,0.301,7,480.77,1,1,0,1,D2,D2
C2_00000122,15449.13348660162,restaurant,UPI,19,4,0,Airtel Payments Bank,2025-04-19 19:56:00,0,11.5,0.873,0.07,1,59.25,1,1,0,1,C2,C2
D1_00000336,388.51,electronics,UPI,19,6,1,Axis,2025-01-10 19:22:00,0,51.5,0.616,0.348,2,277.43,0,1,0,1,D1,D1
D2_00000276,212.08,clothing,UPI,2,0,0,PNB,2025-08-22 02:16:00,1,35.5,0.709,0.21,1,248.36,1,1,0,1,D2,D2
A2_00000078,19998.515336611348,online_retail,net_banking,15,4,0,BOI,2025-12-09 18:30:00,0,1.0,0.159,0.859,7,9.44,1,1,0,1,A2,A2
A2_00000317,49999.70173419402,unknown,credit_card,21,5,1,Axis,2025-04-21 12:31:00,0,0.1,0.233,0.678,0,556.26,1,1,0,1,A2,A2
E1_00000057,93.58,grocery,debit_card,8,3,0,SBI,2025-09-12 08:58:00,1,175.0,0.344,0.751,7,659.7,0,1,0,1,E1,E1
E1_00000153,244.17,education,debit_card,15,4,0,PNB,2025-08-23 15:23:00,1,105.2,0.253,0.454,7,117.33,0,1,0,1,E1,E1
D1_00000022,53.74,online_retail,UPI,18,0,0,Union Bank,2025-11-24 18:30:00,0,51.9,0.622,0.295,3,409.03,0,1,0,1,D1,D1
B1_00000271,597.56,unknown,credit_card,17,0,0,BOI,2025-01-10 17:37:00,1,46.3,0.107,0.765,0,106.87,1,1,0,1,B1,B1
B1_00000094,4059.84,unknown,credit_card,1,4,0,Kotak,2025-03-28 01:03:00,1,49.0,0.132,0.981,0,1866.54,1,1,0,1,B1,B1
C1_00000291,147.40139382475718,grocery,net_banking,11,5,1,BOI,2025-03-22 11:37:00,0,5.1,0.898,0.002,0,58.91,1,1,0,1,C1,C1
E2_00000142,693.49,pharmacy,UPI,21,6,1,Kotak,2025-09-08 21:18:00,1,127.4,0.214,0.468,4,491.96,0,1,0,1,E2,E2
B2_00000258,1952.9,unknown,UPI,6,4,0,Union Bank,2025-01-17 06:48:00,1,19.0,0.088,0.973,0,79.4,1,1,0,1,B2,B2
B3_00000248,20332.21,unknown,UPI,3,5,1,SBI,2025-08-01 03:41:00,1,49.6,0.192,0.931,13,31.66,1,1,0,1,B3,B3
A2_00000039,4999.401767101742,unknown,credit_card,20,0,0,BOI,2025-06-17 14:52:00,0,0.1,0.203,0.744,7,2748.52,1,1,1,1,A2,A2
D1_00000140,1738.41,restaurant,debit_card,7,6,1,Union Bank,2025-06-21 07:51:00,0,69.5,0.731,0.242,1,36.25,1,1,0,1,D1,D1
E2_00000248,4089.12,grocery,UPI,11,5,1,Kotak,2025-10-05 11:45:00,1,96.3,0.389,0.527,6,7.14,0,1,0,1,E2,E2
E2_00000053,133.0,restaurant,UPI,12,1,0,PNB,2025-06-27 12:01:00,1,91.8,0.187,0.559,7,30.35,0,1,0,1,E2,E2
C1_00000022,147.40139382475718,grocery,UPI,18,5,1,PNB,2025-07-05 18:14:00,0,64.4,0.861,0.09,1,315.82,0,1,0,1,C1,C1
A1_00000213,4999.6480036153,unknown,UPI,21,6,1,Union Bank,2025-08-07 12:01:00,0,0.8,0.152,0.857,7,110.7,1,1,0,1,A1,A1
B3_00000122,42081.21,unknown,debit_card,21,1,0,Airtel Payments Bank,2025-07-15 21:20:00,1,38.7,0.004,0.904,18,907.9,1,1,0,1,B3,B3
B3_00000208,25475.07,unknown,UPI,9,2,0,Kotak,2025-11-12 09:32:00,1,14.6,0.139,0.974,10,105.08,1,1,0,1,B3,B3
D1_00000251,78.76,clothing,debit_card,13,1,0,Union Bank,2025-08-14 13:32:00,0,42.4,0.799,0.233,4,126.75,0,1,0,1,D1,D1
E2_00000112,2437.29,restaurant,debit_card,11,1,0,Axis,2025-08-12 11:45:00,1,154.0,0.243,0.692,2,584.5,0,1,0,1,E2,E2
B1_00000151,1716.66,unknown,UPI,12,1,0,HDFC,2025-08-07 12:21:00,1,27.7,0.091,0.741,1,382.04,1,1,0,1,B1,B1
B2_00000335,4470.01,crypto,UPI,13,4,0,Kotak,2025-10-03 13:10:00,1,14.3,0.111,0.861,2,1146.75,1,1,0,1,B2,B2
C2_00000221,15449.13348660162,travel,net_banking,8,4,0,Kotak,2025-01-13 08:39:00,0,39.1,0.915,0.059,0,6.65,1,1,0,1,C2,C2
D1_00000232,36.44,travel,UPI,8,6,1,PNB,2025-08-28 08:25:00,0,65.1,0.802,0.271,0,1379.01,0,1,0,1,D1,D1
C1_00000274,147.40139382475718,restaurant,debit_card,15,1,0,PNB,2025-03-30 15:56:00,0,1.8,0.903,0.082,1,40.72,1,1,0,1,C1,C1
C2_00000225,15449.13348660162,restaurant,credit_card,11,0,0,SBI,2025-05-02 11:21:00,0,36.3,0.931,0.061,0,85.16,0,1,0,1,C2,C2
E1_00000117,10.0,entertainment,credit_card,15,1,0,HDFC,2025-07-02 15:45:00,1,166.3,0.363,0.599,3,94.73,0,1,0,1,E1,E1
E2_00000335,134.81,fuel,credit_card,9,4,0,Kotak,2025-10-16 09:22:00,1,172.3,0.385,0.673,2,646.41,1,1,0,1,E2,E2
B1_00000157,2314.42,unknown,UPI,12,0,0,PNB,2025-02-01 12:54:00,1,49.9,0.085,0.712,1,214.21,1,1,0,1,B1,B1
A2_00000258,49998.960651764035,unknown,debit_card,11,4,0,Kotak,2025-04-01 10:46:00,0,0.0,0.228,0.846,3,156.75,1,1,0,1,A2,A2
A1_00000279,1999.1514441824381,unknown,debit_card,10,1,0,Union Bank,2025-02-14 12:43:00,0,1.0,0.25,0.708,4,848.08,1,1,0,1,A1,A1
B2_00000119,872.43,unknown,debit_card,11,3,0,Airtel Payments Bank,2025-03-31 11:48:00,1,41.3,0.069,0.78,1,484.9,1,1,0,1,B2,B2
C1_00000316,147.40139382475718,utilities,UPI,19,2,0,Kotak,2025-06-27 19:53:00,0,70.4,0.962,0.029,0,1162.96,0,1,0,1,C1,C1
D1_00000008,70.37,grocery,credit_card,17,2,0,Airtel Payments Bank,2025-08-08 17:42:00,0,34.1,0.668,0.158,2,405.21,0,1,0,1,D1,D1
B1_00000018,524.51,unknown,UPI,9,1,0,ICICI,2025-03-14 09:11:00,1,37.2,0.075,0.839,2,441.59,1,1,0,1,B1,B1
E2_00000036,1464.14,clothing,UPI,9,3,0,PNB,2025-11-15 09:07:00,1,78.3,0.398,0.512,0,209.76,0,1,0,1,E2,E2
B2_00000183,2016.28,unknown,wallet,10,0,0,Union Bank,2025-01-15 10:22:00,1,46.5,0.11,0.923,2,67.25,1,1,0,1,B2,B2
B3_00000162,22712.35,unknown,net_banking,3,3,0,Airtel Payments Bank,2025-03-05 03:07:00,1,14.3,0.002,0.861,18,92.87,1,1,0,1,B3,B3
B3_00000103,67002.66,unknown,credit_card,2,4,0,Paytm Payments Bank,2025-06-01 02:18:00,1,58.6,0.074,0.938,10,107.83,1,1,0,1,B3,B3
B1_00000190,3485.23,unknown,debit_card,20,6,1,SBI,2025-01-25 20:18:00,1,47.7,0.035,0.958,2,371.06,1,1,0,1,B1,B1
A3_00000011,9999.687028243558,online_retail,debit_card,14,3,0,Axis,2025-07-10 10:38:00,1,1.0,0.161,0.88,7,452.91,1,1,0,1,A3,A3
D1_00000052,287.25,grocery,UPI,17,6,1,HDFC,2025-11-23 17:39:00,0,58.8,0.774,0.16,5,1397.77,1,1,0,1,D1,D1
B1_00000014,2116.12,unknown,debit_card,11,0,0,Axis,2025-08-05 11:54:00,1,42.8,0.128,0.711,0,144.94,1,1,0,1,B1,B1
A3_00000349,49999.659022046886,crypto,UPI,15,6,1,Kotak,2025-11-18 17:42:00,0,0.9,0.298,0.723,4,1089.66,1,1,0,1,A3,A3
D1_00000050,273.43,grocery,UPI,14,1,0,Paytm Payments Bank,2025-12-25 14:40:00,0,37.4,0.825,0.151,4,190.66,1,1,0,1,D1,D1
C2_00000128,15449.13348660162,utilities,UPI,18,6,1,Paytm Payments Bank,2025-10-10 18:04:00,0,30.5,0.908,0.002,2,113.48,1,1,0,1,C2,C2
D1_00000304,375.71,healthcare,debit_card,13,5,1,Kotak,2025-03-28 13:05:00,0,40.7,0.843,0.172,6,255.65,0,1,0,1,D1,D1
A1_00000215,99999.67388747286,crypto,debit_card,9,4,0,Paytm Payments Bank,2025-05-17 19:29:00,1,0.8,0.283,0.64,3,401.24,1,1,0,1,A1,A1
D2_00000282,391.27,pharmacy,debit_card,20,0,0,HDFC,2025-08-08 20:13:00,0,0.2,0.607,0.213,1,153.15,1,1,0,1,D2,D2
E1_00000026,97.47,clothing,debit_card,21,0,0,SBI,2025-04-03 21:49:00,1,105.9,0.288,0.491,5,335.96,0,1,0,1,E1,E1
B2_00000329,4180.19,unknown,net_banking,7,2,0,HDFC,2025-11-27 07:22:00,1,20.6,0.141,0.895,2,19.6,1,1,0,1,B2,B2
D1_00000034,57.47,clothing,debit_card,10,2,0,Paytm Payments Bank,2025-11-17 10:46:00,1,8.5,0.82,0.306,3,740.42,1,1,0,1,D1,D1
E2_00000147,83.02,grocery,UPI,8,0,0,Kotak,2025-02-14 08:42:00,1,122.5,0.345,0.721,3,108.52,0,1,1,1,E2,E2
D2_00000343,93.06,pharmacy,credit_card,15,2,0,PNB,2025-03-11 15:43:00,0,47.1,0.76,0.224,1,15.09,0,1,0,1,D2,D2
B1_00000267,4062.76,unknown,UPI,9,4,0,BOI,2025-12-09 09:06:00,1,28.7,0.042,0.893,1,1843.67,1,1,0,1,B1,B1
E1_00000207,35.44,restaurant,UPI,19,6,1,ICICI,2025-04-28 19:51:00,1,89.9,0.394,0.582,5,157.07,0,1,0,1,E1,E1
E2_00000257,105.24,pharmacy,UPI,8,0,0,PNB,2025-01-21 08:39:00,1,158.0,0.315,0.594,3,81.22,0,1,0,1,E2,E2
A1_00000020,1999.1427912009115,unknown,UPI,15,3,0,SBI,2025-05-02 12:02:00,0,0.1,0.166,0.805,3,93.72,1,1,0,1,A1,A1
A2_00000157,9999.426959023811,online_retail,credit_card,20,4,0,Paytm Payments Bank,2025-11-20 11:55:00,0,0.7,0.108,0.766,0,635.11,1,1,0,1,A2,A2
C1_00000132,147.40139382475718,education,UPI,13,5,1,SBI,2025-11-12 13:01:00,0,46.8,0.884,0.001,1,153.86,1,1,1,1,C1,C1
